case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,22,0.9067215290261511,0.015387299251130162,0.07789117172271881,N,0.9067215290261511,L0R1,0.9227920926904525,0.01704680162329899,0.060161105686248495,0.4010183162081061,0.07720790730954748
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,23,0.9067215290261511,0.016504280110632708,0.07677419086321624,N,0.9067215290261511,L0R1,0.9227920926904525,0.018207382585806703,0.05900052472374078,0.3995864856846817,0.07720790730954749
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,24,0.9067215290261511,0.01763893926286041,0.07563953171098851,N,0.9067215290261511,L0R1,0.9227920926904526,0.019361590015816332,0.057846317293731055,0.3983687068026302,0.0772079073095474
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,25,0.9067215290261511,0.018794517307326036,0.07448395366652288,N,0.9067215290261511,L0R1,0.9227920926904527,0.02050944339478204,0.05669846391476525,0.3972933514491122,0.0772079073095473
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,26,0.9067215290261511,0.019974221919546693,0.0733042490543022,N,0.9067215290261511,L0R1,0.9227920926904527,0.021650949952960893,0.055556957356586396,0.39631269691862353,0.0772079073095473
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,27,0.9067215290261511,0.02118121062118758,0.07209726035266135,N,0.9067215290261511,L0R1,0.9227920926904528,0.022786106082445707,0.054421801227101406,0.3953949577229386,0.0772079073095471
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,28,0.906721529026151,0.022418572770737038,0.0708598982031119,N,0.906721529026151,L0R1,0.9227920926904525,0.023914899020571905,0.05329300828897552,0.3945189702835514,0.07720790730954742
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,29,0.906721529026151,0.02368930997998652,0.06958916099386242,N,0.906721529026151,L0R1,0.9227920926904526,0.025037308445535318,0.05217059886401196,0.3936706491778257,0.07720790730954727
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,30,0.906721529026151,0.02499631461973475,0.06828215635411428,N,0.906721529026151,L0R1,0.9227920926904525,0.026153307853594997,0.05105459945595252,0.39284062535674574,0.07720790730954752
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,31,0.906721529026151,0.02634234632335407,0.06693612465049492,N,0.906721529026151,L0R1,0.9227920926904527,0.027262865697835273,0.049945041611711996,0.39202267250126877,0.07720790730954727
