t,f_total,f_from_corridor,f_from_outer,survival
14738,2.674720433012809e-08,2.674720433012809e-08,0.0,4.82269864378671e-05
14739,2.6732375798832396e-08,2.6732375798832396e-08,0.0,4.8200254062068264e-05
14740,2.6717555490044253e-08,2.6717555490044253e-08,0.0,4.817353650657822e-05
14741,2.6702743399203126e-08,2.6702743399203126e-08,0.0,4.814683376317902e-05
14742,2.6687939521751058e-08,2.6687939521751058e-08,0.0,4.812014582365727e-05
14743,2.6673143853132566e-08,2.6673143853132566e-08,0.0,4.809347267980413e-05
14744,2.6658356388794747e-08,2.6658356388794747e-08,0.0,4.806681432341532e-05
14745,2.6643577124187194e-08,2.6643577124187194e-08,0.0,4.804017074629114e-05
14746,2.662880605476203e-08,2.662880605476203e-08,0.0,4.8013541940236376e-05
14747,2.6614043175973904e-08,2.6614043175973904e-08,0.0,4.79869278970604e-05
14748,2.659928848327998e-08,2.659928848327998e-08,0.0,4.796032860857712e-05
14749,2.6584541972139947e-08,2.6584541972139947e-08,0.0,4.793374406660498e-05
14750,2.6569803638016022e-08,2.6569803638016022e-08,0.0,4.790717426296696e-05
14751,2.6555073476372926e-08,2.6555073476372926e-08,0.0,4.788061918949058e-05
14752,2.6540351482677894e-08,2.6540351482677894e-08,0.0,4.7854078838007906e-05
14753,2.6525637652400693e-08,2.6525637652400693e-08,0.0,4.782755320035551e-05
14754,2.6510931981013588e-08,2.6510931981013588e-08,0.0,4.7801042268374495e-05
14755,2.6496234463991354e-08,2.6496234463991354e-08,0.0,4.7774546033910504e-05
14756,2.6481545096811296e-08,2.6481545096811296e-08,0.0,4.774806448881369e-05
14757,2.6466863874953212e-08,2.6466863874953212e-08,0.0,4.772159762493873e-05
14758,2.64521907938994e-08,2.64521907938994e-08,0.0,4.7695145434144826e-05
14759,2.6437525849134696e-08,2.6437525849134696e-08,0.0,4.766870790829569e-05
14760,2.6422869036146402e-08,2.6422869036146402e-08,0.0,4.7642285039259545e-05
14761,2.6408220350424357e-08,2.6408220350424357e-08,0.0,4.7615876818909116e-05
14762,2.6393579787460875e-08,2.6393579787460875e-08,0.0,4.7589483239121645e-05
14763,2.6378947342750794e-08,2.6378947342750794e-08,0.0,4.756310429177889e-05
14764,2.636432301179142e-08,2.636432301179142e-08,0.0,4.753673996876709e-05
14765,2.634970679008261e-08,2.634970679008261e-08,0.0,4.7510390261977e-05
14766,2.6335098673126653e-08,2.6335098673126653e-08,0.0,4.748405516330387e-05
14767,2.63204986564284e-08,2.63204986564284e-08,0.0,4.745773466464744e-05
14768,2.6305906735495143e-08,2.6305906735495143e-08,0.0,4.743142875791195e-05
14769,2.6291322905836685e-08,2.6291322905836685e-08,0.0,4.740513743500611e-05
14770,2.627674716296532e-08,2.627674716296532e-08,0.0,4.7378860687843146e-05
14771,2.6262179502395836e-08,2.6262179502395836e-08,0.0,4.735259850834075e-05
14772,2.6247619919645504e-08,2.6247619919645504e-08,0.0,4.73263508884211e-05
14773,2.623306841023408e-08,2.623306841023408e-08,0.0,4.7300117820010866e-05
14774,2.6218524969683813e-08,2.6218524969683813e-08,0.0,4.727389929504118e-05
14775,2.6203989593519435e-08,2.6203989593519435e-08,0.0,4.724769530544766e-05
14776,2.618946227726814e-08,2.618946227726814e-08,0.0,4.722150584317039e-05
14777,2.6174943016459643e-08,2.6174943016459643e-08,0.0,4.719533090015393e-05
14778,2.616043180662612e-08,2.616043180662612e-08,0.0,4.71691704683473e-05
14779,2.6145928643302205e-08,2.6145928643302205e-08,0.0,4.7143024539703995e-05
