t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
57,55,1.0,0.0,0.0,1.0,0.0,0.0
58,48,nan,nan,nan,nan,nan,nan
59,55,1.0,0.0,0.0,1.0,0.0,0.0
60,53,1.0,0.0,0.0,1.0,0.0,0.0
61,58,1.0,0.0,0.0,1.0,0.0,0.0
62,51,1.0,0.0,0.0,1.0,0.0,0.0
63,44,nan,nan,nan,nan,nan,nan
64,47,nan,nan,nan,nan,nan,nan
65,56,1.0,0.0,0.0,1.0,0.0,0.0
66,53,1.0,0.0,0.0,1.0,0.0,0.0
67,52,1.0,0.0,0.0,1.0,0.0,0.0
68,67,1.0,0.0,0.0,1.0,0.0,0.0
69,48,nan,nan,nan,nan,nan,nan
70,50,1.0,0.0,0.0,1.0,0.0,0.0
71,60,1.0,0.0,0.0,1.0,0.0,0.0
72,39,nan,nan,nan,nan,nan,nan
73,45,nan,nan,nan,nan,nan,nan
74,58,1.0,0.0,0.0,1.0,0.0,0.0
75,47,nan,nan,nan,nan,nan,nan
76,55,1.0,0.0,0.0,1.0,0.0,0.0
77,55,1.0,0.0,0.0,1.0,0.0,0.0
78,60,1.0,0.0,0.0,1.0,0.0,0.0
79,47,nan,nan,nan,nan,nan,nan
80,48,nan,nan,nan,nan,nan,nan
81,52,1.0,0.0,0.0,1.0,0.0,0.0
82,55,1.0,0.0,0.0,1.0,0.0,0.0
83,46,nan,nan,nan,nan,nan,nan
84,49,nan,nan,nan,nan,nan,nan
85,42,nan,nan,nan,nan,nan,nan
86,42,nan,nan,nan,nan,nan,nan
87,46,nan,nan,nan,nan,nan,nan
88,45,nan,nan,nan,nan,nan,nan
89,51,1.0,0.0,0.0,1.0,0.0,0.0
90,43,nan,nan,nan,nan,nan,nan
