kappa,t,smoothed_f,phase,t_peak1,t_valley,t_peak2
0.0153,1848,6.91814641145813e-05,0,,,
0.0153,1849,6.918270948521407e-05,0,,,
0.0153,1850,6.918394712888082e-05,0,,,
0.0153,1851,6.918517696854656e-05,0,,,
0.0153,1852,6.91863989277335e-05,0,,,
0.0153,1853,6.918761293051982e-05,0,,,
0.0153,1854,6.918881890153813e-05,0,,,
0.0153,1855,6.919001676597422e-05,0,,,
0.0153,1856,6.919120644956549e-05,0,,,
0.0153,1857,6.919238787859968e-05,0,,,
0.0153,1858,6.919356097991337e-05,0,,,
0.0153,1859,6.91947256808906e-05,0,,,
0.0153,1860,6.919588190946141e-05,0,,,
0.0153,1861,6.919702959410047e-05,0,,,
0.0153,1862,6.919816866382562e-05,0,,,
0.0153,1863,6.919929904819642e-05,0,,,
0.0153,1864,6.920042067731273e-05,0,,,
0.0153,1865,6.920153348181324e-05,0,,,
0.0153,1866,6.920263739287414e-05,0,,,
0.0153,1867,6.920373234220745e-05,0,,,
0.0153,1868,6.920481826205979e-05,0,,,
0.0153,1869,6.92058950852108e-05,0,,,
0.0153,1870,6.920696274497165e-05,0,,,
0.0153,1871,6.920802117518374e-05,0,,,
0.0153,1872,6.920907031021701e-05,0,,,
0.0153,1873,6.921011008496863e-05,0,,,
0.0153,1874,6.921114043486148e-05,0,,,
0.0153,1875,6.921216129584265e-05,0,,,
0.0153,1876,6.921317260438195e-05,0,,,
0.0153,1877,6.921417429747045e-05,0,,,
0.0153,1878,6.921516631261898e-05,0,,,
0.0153,1879,6.921614858785665e-05,0,,,
0.0153,1880,6.921712106172932e-05,0,,,
0.0153,1881,6.921808367329812e-05,0,,,
0.0153,1882,6.921903636213795e-05,0,,,
0.0153,1883,6.921997906833597e-05,0,,,
0.0153,1884,6.922091173249006e-05,0,,,
0.0153,1885,6.922183429570737e-05,0,,,
0.0153,1886,6.922274669960271e-05,0,,,
0.0153,1887,6.922364888629715e-05,0,,,
0.0153,1888,6.922454079841638e-05,0,,,
0.0153,1889,6.922542237908924e-05,0,,,
0.0153,1890,6.922629357194622e-05,0,,,
0.0153,1891,6.922715432111785e-05,0,,,
0.0153,1892,6.922800457123324e-05,0,,,
0.0153,1893,6.922884426741848e-05,0,,,
0.0153,1894,6.922967335529514e-05,0,,,
0.0153,1895,6.923049178097873e-05,0,,,
0.0153,1896,6.923129949107712e-05,0,,,
0.0153,1897,6.923209643268901e-05,0,,,
0.0153,1898,6.923288255340237e-05,0,,,
0.0153,1899,6.923365780129288e-05,0,,,
0.0153,1900,6.923442212492243e-05,0,,,
0.0153,1901,6.923517547333748e-05,0,,,
0.0153,1902,6.923591779606752e-05,0,,,
0.0153,1903,6.923664904312355e-05,0,,,
0.0153,1904,6.923736916499645e-05,0,,,
0.0153,1905,6.923807811265545e-05,0,,,
0.0153,1906,6.923877583754653e-05,0,,,
0.0153,1907,6.923946229159089e-05,0,,,
0.0153,1908,6.924013742718336e-05,0,,,
0.0153,1909,6.924080119719074e-05,0,,,
0.0153,1910,6.924145355495033e-05,0,,,
0.0153,1911,6.924209445426831e-05,0,,,
0.0153,1912,6.924272384941815e-05,0,,,
0.0153,1913,6.924334169513895e-05,0,,,
0.0153,1914,6.924394794663402e-05,0,,,
0.0153,1915,6.924454255956912e-05,0,,,
0.0153,1916,6.924512549007094e-05,0,,,
0.0153,1917,6.924569669472554e-05,0,,,
0.0153,1918,6.924625613057666e-05,0,,,
0.0153,1919,6.92468037551242e-05,0,,,
0.0153,1920,6.924733952632262e-05,0,,,
0.0153,1921,6.924786340257923e-05,0,,,
0.0153,1922,6.924837534275275e-05,0,,,
0.0153,1923,6.924887530615157e-05,0,,,
0.0153,1924,6.924936325253221e-05,0,,,
0.0153,1925,6.924983914209767e-05,0,,,
0.0153,1926,6.925030293549586e-05,0,,,
0.0153,1927,6.9250754593818e-05,0,,,
0.0153,1928,6.925119407859691e-05,0,,,
0.0153,1929,6.92516213518055e-05,0,,,
0.0153,1930,6.925203637585513e-05,0,,,
0.0153,1931,6.925243911359398e-05,0,,,
0.0153,1932,6.925282952830539e-05,0,,,
0.0153,1933,6.925320758370628e-05,0,,,
0.0153,1934,6.92535732439456e-05,0,,,
0.0153,1935,6.925392647360254e-05,0,,,
0.0153,1936,6.925426723768509e-05,0,,,
0.0153,1937,6.925459550162829e-05,0,,,
0.0153,1938,6.925491123129261e-05,0,,,
0.0153,1939,6.925521439296242e-05,0,,,
0.0153,1940,6.925550495334427e-05,0,,,
0.0153,1941,6.925578287956528e-05,0,,,
0.0153,1942,6.925604813917157e-05,0,,,
0.0153,1943,6.92563007001265e-05,0,,,
0.0153,1944,6.925654053080921e-05,0,,,
0.0153,1945,6.925676760001289e-05,0,,,
0.0153,1946,6.92569818769431e-05,0,,,
0.0153,1947,6.925718333121623e-05,0,,,
0.0153,1948,6.925737193285788e-05,0,,,
0.0153,1949,6.925754765230109e-05,0,,,
0.0153,1950,6.925771046038489e-05,0,,,
0.0153,1951,6.925786032835252e-05,0,,,
0.0153,1952,6.925799722784986e-05,0,,,
0.0153,1953,6.925812113092379e-05,0,,,
0.0153,1954,6.925823201002054e-05,0,,,
0.0153,1955,6.925832983798407e-05,0,,,
0.0153,1956,6.925841458805439e-05,0,,,
0.0153,1957,6.925848623386602e-05,0,,,
0.0153,1958,6.925854474944626e-05,0,,,
0.0153,1959,6.925859010921355e-05,0,,,
0.0153,1960,6.925862228797594e-05,0,,,
0.0153,1961,6.925864126092935e-05,0,,,
0.0153,1962,6.925864700365595e-05,0,,,
0.0153,1963,6.925863949212257e-05,0,,,
0.0153,1964,6.925861870267901e-05,0,,,
0.0153,1965,6.925858461205644e-05,0,,,
0.0153,1966,6.925853719736574e-05,0,,,
0.0153,1967,6.925847643609589e-05,0,,,
0.0153,1968,6.92584023061123e-05,0,,,
0.0153,1969,6.92583147856552e-05,0,,,
0.0153,1970,6.9258213853338e-05,0,,,
0.0153,1971,6.925809948814567e-05,0,,,
0.0153,1972,6.925797166943304e-05,0,,,
0.0153,1973,6.925783037692327e-05,0,,,
0.0153,1974,6.925767559070613e-05,0,,,
0.0153,1975,6.92575072912364e-05,0,,,
0.0153,1976,6.925732545933223e-05,0,,,
0.0153,1977,6.925713007617354e-05,0,,,
0.0153,1978,6.925692112330034e-05,0,,,
0.0153,1979,6.925669858261113e-05,0,,,
0.0153,1980,6.925646243636125e-05,0,,,
0.0153,1981,6.925621266716127e-05,0,,,
0.0153,1982,6.925594925797538e-05,0,,,
0.0153,1983,6.925567219211969e-05,0,,,
0.0153,1984,6.925538145326069e-05,0,,,
0.0153,1985,6.925507702541357e-05,0,,,
0.0153,1986,6.925475889294058e-05,0,,,
0.0153,1987,6.92544270405495e-05,0,,,
0.0153,1988,6.92540814532919e-05,0,,,
0.0153,1989,6.92537221165616e-05,0,,,
0.0153,1990,6.9253349016093e-05,0,,,
0.0153,1991,6.92529621379595e-05,0,,,
0.0153,1992,6.925256146857187e-05,0,,,
0.0153,1993,6.92521469946766e-05,0,,,
0.0153,1994,6.92517187033543e-05,0,,,
0.0153,1995,6.925127658201814e-05,0,,,
0.0153,1996,6.925082061841217e-05,0,,,
0.0153,1997,6.925035080060974e-05,0,,,
0.0153,1998,6.924986711701183e-05,0,,,
0.0153,1999,6.924936955634557e-05,0,,,
0.0153,2000,6.924885810766248e-05,0,,,
0.0153,2001,6.924833276033697e-05,0,,,
0.0153,2002,6.924779350406468e-05,0,,,
0.0153,2003,6.924724032886095e-05,0,,,
0.0153,2004,6.92466732250591e-05,0,,,
0.0153,2005,6.924609218330894e-05,0,,,
0.0153,2006,6.92454971945751e-05,0,,,
0.0153,2007,6.924488825013545e-05,0,,,
0.0153,2008,6.924426534157958e-05,0,,,
0.0153,2009,6.924362846080705e-05,0,,,
0.0153,2010,6.924297760002598e-05,0,,,
0.0153,2011,6.92423127517513e-05,0,,,
0.0153,2012,6.924163390880325e-05,0,,,
0.0153,2013,6.924094106430581e-05,0,,,
0.0153,2014,6.924023421168503e-05,0,,,
0.0153,2015,6.923951334466756e-05,0,,,
0.0153,2016,6.923877845727896e-05,0,,,
0.0153,2017,6.923802954384218e-05,0,,,
0.0153,2018,6.923726659897597e-05,0,,,
0.0153,2019,6.923648961759336e-05,0,,,
0.0153,2020,6.923569859489998e-05,0,,,
0.0153,2021,6.923489352639256e-05,0,,,
0.0153,2022,6.923407440785739e-05,0,,,
0.0153,2023,6.923324123536864e-05,0,,,
0.0153,2024,6.923239400528695e-05,0,,,
0.0153,2025,6.923153271425777e-05,0,,,
0.0153,2026,6.923065735920979e-05,0,,,
0.0153,2027,6.922976793735343e-05,0,,,
0.0153,2028,6.922886444617929e-05,0,,,
0.0153,2029,6.922794688345658e-05,0,,,
0.0153,2030,6.922701524723154e-05,0,,,
0.0153,2031,6.922606953582591e-05,0,,,
0.0153,2032,6.922510974783547e-05,0,,,
0.0153,2033,6.922413588212837e-05,0,,,
0.0153,2034,6.922314793784364e-05,0,,,
0.0153,2035,6.922214591438968e-05,0,,,
0.0153,2036,6.922112981144272e-05,0,,,
0.0153,2037,6.922009962894522e-05,0,,,
0.0153,2038,6.921905536710446e-05,0,,,
0.0153,2039,6.921799702639089e-05,0,,,
0.0153,2040,6.921692460753668e-05,0,,,
0.0153,2041,6.921583811153417e-05,0,,,
0.0153,2042,6.921473753963442e-05,0,,,
0.0153,2043,6.921362289334556e-05,0,,,
0.0153,2044,6.921249417443138e-05,0,,,
0.0153,2045,6.921135138490982e-05,0,,,
0.0153,2046,6.921019452705138e-05,0,,,
0.0153,2047,6.920902360337771e-05,0,,,
0.0153,2048,6.920783861666007e-05,0,,,
0.0153,2049,6.920663956991779e-05,0,,,
0.0153,2050,6.920542646641688e-05,0,,,
0.0153,2051,6.920419930966839e-05,0,,,
0.0153,2052,6.920295810342706e-05,0,,,
0.0153,2053,6.920170285168975e-05,0,,,
0.0153,2054,6.920043355869398e-05,0,,,
0.0153,2055,6.919915022891644e-05,0,,,
0.0153,2056,6.919785286707154e-05,0,,,
0.0153,2057,6.919654147810989e-05,0,,,
0.0153,2058,6.919521606721686e-05,0,,,
0.0153,2059,6.91938766398111e-05,0,,,
0.0153,2060,6.919252320154311e-05,0,,,
0.0153,2061,6.919115575829368e-05,0,,,
0.0153,2062,6.918977431617257e-05,0,,,
0.0153,2063,6.918837888151692e-05,0,,,
0.0153,2064,6.918696946088989e-05,0,,,
0.0153,2065,6.918554606107918e-05,0,,,
0.0153,2066,6.918410868909555e-05,0,,,
0.0153,2067,6.918265735217144e-05,0,,,
0.0153,2068,6.918119205775948e-05,0,,,
0.0153,2069,6.917971281353108e-05,0,,,
0.0153,2070,6.917821962737501e-05,0,,,
0.0153,2071,6.917671250739589e-05,0,,,
0.0153,2072,6.917519146191287e-05,0,,,
0.0153,2073,6.917365649945816e-05,0,,,
0.0153,2074,6.917210762877561e-05,0,,,
0.0153,2075,6.917054485881927e-05,0,,,
0.0153,2076,6.9168968198752e-05,0,,,
0.0153,2077,6.916737765794414e-05,0,,,
0.0153,2078,6.916577324597192e-05,0,,,
0.0153,2079,6.916415497261623e-05,0,,,
0.0153,2080,6.916252284786114e-05,0,,,
0.0153,2081,6.916087688189253e-05,0,,,
0.0153,2082,6.915921708509669e-05,0,,,
0.0153,2083,6.915754346805893e-05,0,,,
0.0153,2084,6.915585604156219e-05,0,,,
0.0153,2085,6.915415481658568e-05,0,,,
0.0153,2086,6.915243980430351e-05,0,,,
0.0153,2087,6.915071101608325e-05,0,,,
0.0153,2088,6.914896846348467e-05,0,,,
0.0153,2089,6.914721215825825e-05,0,,,
0.0153,2090,6.914544211234396e-05,0,,,
0.0153,2091,6.914365833786975e-05,0,,,
0.0153,2092,6.914186084715029e-05,0,,,
0.0153,2093,6.914004965268561e-05,0,,,
0.0153,2094,6.913822476715975e-05,0,,,
0.0153,2095,6.913638620343936e-05,0,,,
0.0153,2096,6.913453397457246e-05,0,,,
0.0153,2097,6.913266809378703e-05,0,,,
0.0153,2098,6.913078857448968e-05,0,,,
0.0153,2099,6.912889543026438e-05,0,,,
0.0153,2100,6.912698867487109e-05,0,,,
0.0153,2101,6.91250683222444e-05,0,,,
0.0153,2102,6.912313438649233e-05,0,,,
0.0153,2103,6.912118688189489e-05,0,,,
0.0153,2104,6.911922582290286e-05,0,,,
0.0153,2105,6.911725122413645e-05,0,,,
0.0153,2106,6.911526310038399e-05,0,,,
0.0153,2107,6.911326146660066e-05,0,,,
0.0153,2108,6.911124633790718e-05,0,,,
0.0153,2109,6.910921772958851e-05,0,,,
0.0153,2110,6.910717565709263e-05,0,,,
0.0153,2111,6.910512013602912e-05,0,,,
0.0153,2112,6.910305118216805e-05,0,,,
0.0153,2113,6.910096881143858e-05,0,,,
0.0153,2114,6.909887303992778e-05,0,,,
0.0153,2115,6.909676388387928e-05,0,,,
0.0153,2116,6.909464135969207e-05,0,,,
0.0153,2117,6.909250548391924e-05,0,,,
0.0153,2118,6.90903562732667e-05,0,,,
0.0153,2119,6.908819374459193e-05,0,,,
0.0153,2120,6.908601791490275e-05,0,,,
0.0153,2121,6.908382880135612e-05,0,,,
0.0153,2122,6.908162642125681e-05,0,,,
0.0153,2123,6.907941079205624e-05,0,,,
0.0153,2124,6.907718193135124e-05,0,,,
0.0153,2125,6.90749398568828e-05,0,,,
0.0153,2126,6.907268458653486e-05,0,,,
0.0153,2127,6.90704161383331e-05,0,,,
0.0153,2128,6.906813453044379e-05,0,,,
0.0153,2129,6.906583978117241e-05,0,,,
0.0153,2130,6.906353190896263e-05,0,,,
0.0153,2131,6.906121093239503e-05,0,,,
0.0153,2132,6.905887687018589e-05,0,,,
0.0153,2133,6.905652974118604e-05,0,,,
0.0153,2134,6.905416956437965e-05,0,,,
0.0153,2135,6.905179635888303e-05,0,,,
0.0153,2136,6.904941014394348e-05,0,,,
0.0153,2137,6.904701093893814e-05,0,,,
0.0153,2138,6.904459876337276e-05,0,,,
0.0153,2139,6.904217363688054e-05,0,,,
0.0153,2140,6.903973557922106e-05,0,,,
0.0153,2141,6.903728461027896e-05,0,,,
0.0153,2142,6.903482075006294e-05,0,,,
0.0153,2143,6.903234401870454e-05,0,,,
0.0153,2144,6.902985443645702e-05,0,,,
0.0153,2145,6.902735202369415e-05,0,,,
0.0153,2146,6.902483680090919e-05,0,,,
0.0153,2147,6.902230878871365e-05,0,,,
0.0153,2148,6.901976800783624e-05,0,,,
0.0153,2149,6.901721447912173e-05,0,,,
0.0153,2150,6.901464822352976e-05,0,,,
0.0153,2151,6.901206926213381e-05,0,,,
0.0153,2152,6.900947761612009e-05,0,,,
0.0153,2153,6.900687330678634e-05,0,,,
0.0153,2154,6.900425635554086e-05,0,,,
0.0153,2155,6.900162678390128e-05,0,,,
0.0153,2156,6.89989846134936e-05,0,,,
0.0153,2157,6.899632986605098e-05,0,,,
0.0153,2158,6.89936625634127e-05,0,,,
0.0153,2159,6.89909827275231e-05,0,,,
0.0153,2160,6.898829038043054e-05,0,,,
0.0153,2161,6.89855855442862e-05,0,,,
0.0153,2162,6.89828682413431e-05,0,,,
0.0153,2163,6.898013849395508e-05,0,,,
0.0153,2164,6.897739632457564e-05,0,,,
0.0153,2165,6.897464175575694e-05,0,,,
0.0153,2166,6.897187481014873e-05,0,,,
0.0153,2167,6.896909551049736e-05,0,,,
0.0153,2168,6.896630387964464e-05,0,,,
0.0153,2169,6.896349994052687e-05,0,,,
0.0153,2170,6.89606837161738e-05,0,,,
0.0153,2171,6.89578552297076e-05,0,,,
0.0153,2172,6.895501450434181e-05,0,,,
0.0153,2173,6.895216156338038e-05,0,,,
0.0153,2174,6.894929643021651e-05,0,,,
0.0153,2175,6.894641912833184e-05,0,,,
0.0153,2176,6.894352968129535e-05,0,,,
0.0153,2177,6.894062811276224e-05,0,,,
0.0153,2178,6.893771444647314e-05,0,,,
0.0153,2179,6.893478870625296e-05,0,,,
0.0153,2180,6.893185091601002e-05,0,,,
0.0153,2181,6.892890109973492e-05,0,,,
0.0153,2182,6.89259392814997e-05,0,,,
0.0153,2183,6.892296548545678e-05,0,,,
0.0153,2184,6.891997973583796e-05,0,,,
0.0153,2185,6.891698205695358e-05,0,,,
0.0153,2186,6.891397247319142e-05,0,,,
0.0153,2187,6.891095100901582e-05,0,,,
0.0153,2188,6.890791768896668e-05,0,,,
0.0153,2189,6.890487253765854e-05,0,,,
0.0153,2190,6.890181557977962e-05,0,,,
0.0153,2191,6.889874684009086e-05,0,,,
0.0153,2192,6.889566634342501e-05,0,,,
0.0153,2193,6.88925741146857e-05,0,,,
0.0153,2194,6.888947017884646e-05,0,,,
0.0153,2195,6.888635456094985e-05,0,,,
0.0153,2196,6.88832272861065e-05,0,,,
0.0153,2197,6.888008837949427e-05,0,,,
0.0153,2198,6.887693786635718e-05,0,,,
0.0153,2199,6.887377577200465e-05,0,,,
0.0153,2200,6.887060212181054e-05,0,,,
0.0153,2201,6.886741694121226e-05,0,,,
0.0153,2202,6.886422025570985e-05,0,,,
0.0153,2203,6.886101209086512e-05,0,,,
0.0153,2204,6.885779247230075e-05,0,,,
0.0153,2205,6.885456142569936e-05,0,,,
0.0153,2206,6.885131897680276e-05,0,,,
0.0153,2207,6.884806515141091e-05,0,,,
0.0153,2208,6.884479997538118e-05,0,,,
0.0153,2209,6.884152347462743e-05,0,,,
0.0153,2210,6.88382356751191e-05,0,,,
0.0153,2211,6.88349366028805e-05,0,,,
0.0153,2212,6.883162628398979e-05,0,,,
0.0153,2213,6.882830474457822e-05,0,,,
0.0153,2214,6.882497201082926e-05,0,,,
0.0153,2215,6.882162810897779e-05,0,,,
0.0153,2216,6.881827306530925e-05,0,,,
0.0153,2217,6.881490690615873e-05,0,,,
0.0153,2218,6.881152965791025e-05,0,,,
0.0153,2219,6.880814134699593e-05,0,,,
0.0153,2220,6.880474199989508e-05,0,,,
0.0153,2221,6.880133164313347e-05,0,,,
0.0153,2222,6.879791030328247e-05,0,,,
0.0153,2223,6.879447800695827e-05,0,,,
0.0153,2224,6.879103478082107e-05,0,,,
0.0153,2225,6.878758065157426e-05,0,,,
0.0153,2226,6.878411564596367e-05,0,,,
0.0153,2227,6.878063979077673e-05,0,,,
0.0153,2228,6.87771531128417e-05,0,,,
0.0153,2229,6.877365563902692e-05,0,,,
0.0153,2230,6.877014739623997e-05,0,,,
0.0153,2231,6.876662841142697e-05,0,,,
0.0153,2232,6.87630987115717e-05,0,,,
0.0153,2233,6.8759558323695e-05,0,,,
0.0153,2234,6.875600727485383e-05,0,,,
0.0153,2235,6.875244559214063e-05,0,,,
0.0153,2236,6.87488733026825e-05,0,,,
0.0153,2237,6.874529043364054e-05,0,,,
0.0153,2238,6.874169701220896e-05,0,,,
0.0153,2239,6.873809306561448e-05,0,,,
0.0153,2240,6.873447862111553e-05,0,,,
0.0153,2241,6.873085370600145e-05,0,,,
0.0153,2242,6.872721834759197e-05,0,,,
0.0153,2243,6.872357257323618e-05,0,,,
0.0153,2244,6.87199164103121e-05,0,,,
0.0153,2245,6.871624988622578e-05,0,,,
0.0153,2246,6.871257302841064e-05,0,,,
0.0153,2247,6.870888586432678e-05,0,,,
0.0153,2248,6.870518842146024e-05,0,,,
0.0153,2249,6.870148072732233e-05,0,,,
0.0153,2250,6.869776280944889e-05,0,,,
0.0153,2251,6.869403469539965e-05,0,,,
0.0153,2252,6.869029641275752e-05,0,,,
0.0153,2253,6.868654798912787e-05,0,,,
0.0153,2254,6.868278945213789e-05,0,,,
0.0153,2255,6.867902082943591e-05,0,,,
0.0153,2256,6.867524214869065e-05,0,,,
0.0153,2257,6.867145343759072e-05,0,,,
0.0153,2258,6.866765472384377e-05,0,,,
0.0153,2259,6.866384603517592e-05,0,,,
0.0153,2260,6.866002739933109e-05,0,,,
0.0153,2261,6.865619884407033e-05,0,,,
0.0153,2262,6.865236039717122e-05,0,,,
0.0153,2263,6.864851208642713e-05,0,,,
0.0153,2264,6.864465393964667e-05,0,,,
0.0153,2265,6.8640785984653e-05,0,,,
0.0153,2266,6.863690824928321e-05,0,,,
0.0153,2267,6.863302076138766e-05,0,,,
0.0153,2268,6.862912354882942e-05,0,,,
0.0153,2269,6.862521663948356e-05,0,,,
0.0153,2270,6.862130006123662e-05,0,,,
0.0153,2271,6.861737384198589e-05,0,,,
0.0153,2272,6.861343800963888e-05,0,,,
0.0153,2273,6.860949259211272e-05,0,,,
0.0153,2274,6.860553761733346e-05,0,,,
0.0153,2275,6.860157311323558e-05,0,,,
0.0153,2276,6.85975991077613e-05,0,,,
0.0153,2277,6.859361562886004e-05,0,,,
0.0153,2278,6.858962270448783e-05,0,,,
0.0153,2279,6.85856203626067e-05,0,,,
0.0153,2280,6.85816086311841e-05,0,,,
0.0153,2281,6.857758753819236e-05,0,,,
0.0153,2282,6.857355711160805e-05,0,,,
0.0153,2283,6.856951737941145e-05,0,,,
0.0153,2284,6.856546836958596e-05,0,,,
0.0153,2285,6.856141011011759e-05,0,,,
0.0153,2286,6.85573426289943e-05,0,,,
0.0153,2287,6.855326595420556e-05,0,,,
0.0153,2288,6.85491801137417e-05,0,,,
0.0153,2289,6.85450851355934e-05,0,,,
0.0153,2290,6.854098104775115e-05,0,,,
0.0153,2291,6.853686787820468e-05,0,,,
0.0153,2292,6.853274565494248e-05,0,,,
0.0153,2293,6.852861440595118e-05,0,,,
0.0153,2294,6.852447415921509e-05,0,,,
0.0153,2295,6.85203249427156e-05,0,,,
0.0153,2296,6.851616678443074e-05,0,,,
0.0153,2297,6.851199971233461e-05,0,,,
0.0153,2298,6.850782375439683e-05,0,,,
0.0153,2299,6.850363893858213e-05,0,,,
0.0153,2300,6.849944529284971e-05,0,,,
0.0153,2301,6.849524284515281e-05,0,,,
0.0153,2302,6.849103162343822e-05,0,,,
0.0153,2303,6.848681165564571e-05,0,,,
0.0153,2304,6.848258296970758e-05,0,,,
0.0153,2305,6.847834559354818e-05,0,,,
0.0153,2306,6.847409955508337e-05,0,,,
0.0153,2307,6.846984488222008e-05,0,,,
0.0153,2308,6.846558160285582e-05,0,,,
0.0153,2309,6.846130974487815e-05,0,,,
0.0153,2310,6.845702933616425e-05,0,,,
0.0153,2311,6.845274040458047e-05,0,,,
0.0153,2312,6.84484429779818e-05,0,,,
0.0153,2313,6.844413708421142e-05,0,,,
0.0153,2314,6.843982275110027e-05,0,,,
0.0153,2315,6.843550000646655e-05,0,,,
0.0153,2316,6.843116887811529e-05,0,,,
0.0153,2317,6.842682939383787e-05,0,,,
0.0153,2318,6.842248158141162e-05,0,,,
0.0153,2319,6.841812546859929e-05,0,,,
0.0153,2320,6.84137610831487e-05,0,,,
0.0153,2321,6.840938845279225e-05,0,,,
0.0153,2322,6.840500760524645e-05,0,,,
0.0153,2323,6.840061856821155e-05,0,,,
0.0153,2324,6.839622136937109e-05,0,,,
0.0153,2325,6.839181603639147e-05,0,,,
0.0153,2326,6.838740259692149e-05,0,,,
0.0153,2327,6.838298107859198e-05,0,,,
0.0153,2328,6.837855150901538e-05,0,,,
0.0153,2329,6.837411391578526e-05,0,,,
0.0153,2330,6.8369668326476e-05,0,,,
0.0153,2331,6.836521476864232e-05,0,,,
0.0153,2332,6.83607532698189e-05,0,,,
0.0153,2333,6.835628385751995e-05,0,,,
0.0153,2334,6.835180655923884e-05,0,,,
0.0153,2335,6.834732140244773e-05,0,,,
0.0153,2336,6.834282841459707e-05,0,,,
0.0153,2337,6.833832762311533e-05,0,,,
0.0153,2338,6.833381905540858e-05,0,,,
0.0153,2339,6.832930273886002e-05,0,,,
0.0153,2340,6.832477870082976e-05,0,,,
0.0153,2341,6.832024696865428e-05,0,,,
0.0153,2342,6.831570756964616e-05,0,,,
0.0153,2343,6.831116053109367e-05,0,,,
0.0153,2344,6.830660588026041e-05,0,,,
0.0153,2345,6.830204364438494e-05,0,,,
0.0153,2346,6.829747385068041e-05,0,,,
0.0153,2347,6.829289652633423e-05,0,,,
0.0153,2348,6.828831169850767e-05,0,,,
0.0153,2349,6.828371939433553e-05,0,,,
0.0153,2350,6.827911964092579e-05,0,,,
0.0153,2351,6.827451246535927e-05,0,,,
0.0153,2352,6.826989789468924e-05,0,,,
0.0153,2353,6.826527595594116e-05,0,,,
0.0153,2354,6.826064667611224e-05,0,,,
0.0153,2355,6.825601008217119e-05,0,,,
0.0153,2356,6.825136620105785e-05,0,,,
0.0153,2357,6.824671505968281e-05,0,,,
0.0153,2358,6.824205668492722e-05,0,,,
0.0153,2359,6.82373911036423e-05,0,,,
0.0153,2360,6.823271834264911e-05,0,,,
0.0153,2361,6.822803842873826e-05,0,,,
0.0153,2362,6.822335138866948e-05,0,,,
0.0153,2363,6.82186572491714e-05,0,,,
0.0153,2364,6.821395603694124e-05,0,,,
0.0153,2365,6.820924777864443e-05,0,,,
0.0153,2366,6.820453250091439e-05,0,,,
0.0153,2367,6.81998102303521e-05,0,,,
0.0153,2368,6.819508099352601e-05,0,,,
0.0153,2369,6.819034481697151e-05,0,,,
0.0153,2370,6.818560172719078e-05,0,,,
0.0153,2371,6.818085175065246e-05,0,,,
0.0153,2372,6.817609491379134e-05,0,,,
0.0153,2373,6.81713312430081e-05,0,,,
0.0153,2374,6.816656076466905e-05,0,,,
0.0153,2375,6.816178350510577e-05,0,,,
0.0153,2376,6.815699949061485e-05,0,,,
0.0153,2377,6.815220874745771e-05,0,,,
0.0153,2378,6.81474113018602e-05,0,,,
0.0153,2379,6.814260718001243e-05,0,,,
0.0153,2380,6.813779640806841e-05,0,,,
0.0153,2381,6.813297901214582e-05,0,,,
0.0153,2382,6.812815501832582e-05,0,,,
0.0153,2383,6.812332445265264e-05,0,,,
0.0153,2384,6.811848734113345e-05,0,,,
0.0153,2385,6.811364370973806e-05,0,,,
0.0153,2386,6.810879358439864e-05,0,,,
0.0153,2387,6.810393699100952e-05,0,,,
0.0153,2388,6.809907395542688e-05,0,,,
0.0153,2389,6.809420450346858e-05,0,,,
0.0153,2390,6.80893286609138e-05,0,,,
0.0153,2391,6.808444645350296e-05,0,,,
0.0153,2392,6.807955790693733e-05,0,,,
0.0153,2393,6.807466304687889e-05,0,,,
0.0153,2394,6.806976189895005e-05,0,,,
0.0153,2395,6.806485448873342e-05,0,,,
