spec,round,Wy,bx,start_x,start_y,near_x,near_y,far_x,far_y,near_dx,near_dy,phase,loss_mode,t_peak1,t_peak2,t_valley,t_max_used,horizon_flag,valley_over_max,peak_ratio,peak_minus_valley,peak1_height,peak2_height,valley_height,peak1_window_mass,valley_window_mass,peak2_window_mass,p_near,p_far,sep_mode_width,t_mode_near,t_mode_far,hw_near,hw_far,absorbed_mass,survival_tail,clear_score,showcase_score,sep_margin,mass_margin,valley_margin,peak_margin,contrast_margin,min_margin
adaptive_refine,4,16,0.13,7,7,10,9,58,7,3,2,2,clear,10,436,187,12000,ok,0.003810024669131196,0.17188393402493019,0.168073909355799,0.010490056849324057,0.0018030722394069831,3.9967375376513326e-05,0.22295966873571577,0.0025308991607598938,0.09493355504849768,0.3064389684535525,0.6935610315454328,2.4261363636363638,9,436,10.0,166.0,0.9999999999989854,9.982861947474986e-13,1.4656979305511433,1.8540770247261207,1.4261363636363638,0.1564389684535525,0.34618997533086876,0.07188393402493018,0.15807390935579899,0.07188393402493018
adaptive_refine,4,16,0.13,7,7,11,9,58,7,4,2,2,clear,15,437,191,12000,ok,0.006749028487085811,0.23620336047458101,0.2294543319874952,0.007766098318656239,0.0018343785206425972,5.241361878612018e-05,0.2024246224410699,0.0032720107613121246,0.09658555010458374,0.29425377240249795,0.7057462275964888,2.35,14,437,13.5,166.5,0.9999999999989869,9.971375954495978e-13,1.3870713713953888,1.7638825830508627,1.35,0.14425377240249795,0.34325097151291417,0.136203360474581,0.2194543319874952,0.136203360474581
adaptive_refine,4,16,0.135,7,7,9,9,58,7,2,2,2,clear,7,421,176,12000,ok,0.0017370789758008884,0.12314512021377325,0.12140804123797236,0.01505801036846798,0.0018543204970052334,2.6156953228457517e-05,0.24614085673003486,0.0017264791346918637,0.0975775907925046,0.30885455021120833,0.6911454497877808,2.5075528700906347,6,421,5.5,160.0,0.9999999999989893,9.957794269877143e-13,1.5240829156234263,1.9248383475834998,1.5075528700906347,0.15885455021120834,0.3482629210241991,0.02314512021377324,0.11140804123797236,0.02314512021377324
adaptive_refine,4,16,0.135,7,7,10,9,58,7,3,2,2,clear,10,421,181,12000,ok,0.0033023987447717627,0.17445893794976974,0.171156539204998,0.01072360691978348,0.0018708290742162276,3.541362603131875e-05,0.22507869349927875,0.00230262574327348,0.09844238974424425,0.3022984884092061,0.6977015115897817,2.4235294117647057,9,421,9.5,160.5,0.9999999999989879,9.98251930451895e-13,1.4548676291675735,1.8424624918124284,1.4235294117647057,0.1522984884092061,0.3466976012552282,0.07445893794976974,0.16115653920499798,0.07445893794976974
adaptive_refine,4,16,0.135,7,7,11,9,58,7,4,2,2,clear,15,422,185,12000,ok,0.005872683143193996,0.23853500725525334,0.23266232411205934,0.007973680419390188,0.00190200191669031,4.682689858816879e-05,0.2054851873198069,0.0029964476509369326,0.1000872188580997,0.290514631552241,0.7094853684467476,2.3583815028901736,14,422,13.0,160.0,0.9999999999989886,9.963171340338235e-13,1.3844801404723908,1.762847931544215,1.3583815028901736,0.140514631552241,0.344127316856806,0.13853500725525333,0.22266232411205933,0.13853500725525333
adaptive_refine,4,16,0.145,7,7,9,9,58,7,2,2,2,clear,7,394,166,12000,ok,0.0012923083730451387,0.1281881814043303,0.12689587303128516,0.015499621345119613,0.001986868272686623,2.0030290443327232e-05,0.24694822657811347,0.0014182781715082094,0.10442204363837392,0.2997942941861938,0.7002057058127924,2.5161290322580645,4,394,5.0,150.0,0.999999999998986,9.996526784137914e-13,1.507209537091018,1.9088594024084022,1.5161290322580645,0.1497942941861938,0.34870769162695486,0.028188181404330298,0.11689587303128517,0.028188181404330298
adaptive_refine,4,16,0.145,7,7,10,9,58,7,3,2,2,clear,10,394,170,12000,ok,0.0024679223789425718,0.1787823953458677,0.17631447296692512,0.011189376456463916,0.002000463525313276,2.761451256332043e-05,0.22879486755632517,0.0019090240040587328,0.10513147570269045,0.2945963496955609,0.705403650303424,2.4290220820189274,9,394,9.0,149.5,0.9999999999989849,9.997055692640395e-13,1.4407232734524809,1.828850327076039,1.4290220820189274,0.14459634969556093,0.3475320776210574,0.0787823953458677,0.16631447296692511,0.0787823953458677
adaptive_refine,4,16,0.145,7,7,11,9,58,7,4,2,2,clear,14,395,174,12000,ok,0.004422175746933913,0.24179285512614282,0.23737067937920892,0.00839964034192351,0.002030973020306416,3.714468580302182e-05,0.20811105686917442,0.0025181349880832988,0.10674155878941959,0.2836473289651693,0.7163526710338188,2.3518518518518516,14,395,12.0,150.0,0.9999999999989881,9.962364131452392e-13,1.3665819428441963,1.7432769621524664,1.3518518518518516,0.13364732896516932,0.34557782425306605,0.1417928551261428,0.2273706793792089,0.13364732896516932
adaptive_refine,4,16,0.15,7,7,9,9,58,7,2,2,2,clear,7,381,161,12000,ok,0.0011111030963136368,0.130441338632971,0.12933023553665737,0.015717699971875002,0.002050237824562786,1.7463985105679076e-05,0.24711263027678593,0.0012838937800348882,0.10767217425874887,0.29551357827260377,0.7044864217263885,2.504983388704319,4,381,5.0,145.5,0.9999999999989923,9.949774711690392e-13,1.4900941314753615,1.8891060067361711,1.5049833887043191,0.14551357827260378,0.34888889690368635,0.030441338632970993,0.11933023553665738,0.030441338632970993
adaptive_refine,4,16,0.15,7,7,10,9,58,7,3,2,2,clear,10,382,165,12000,ok,0.002127860319178999,0.18055985182826487,0.17843199150908587,0.011421167089900496,0.0020622042374582885,2.430264824931235e-05,0.2303913867013847,0.0017407853974372805,0.10830715192051192,0.2909941022458066,0.7090058977531801,2.4220779220779223,9,382,9.0,145.0,0.9999999999989868,9.991169086635966e-13,1.428387876015226,1.8148227010835958,1.4220779220779223,0.14099410224580658,0.347872139680821,0.08055985182826486,0.16843199150908586,0.08055985182826486
adaptive_refine,4,16,0.15,7,7,11,9,58,7,4,2,2,clear,14,382,168,12000,ok,0.003825259846601244,0.24277804665063063,0.2389527868040294,0.008617795592126368,0.0020922115802908545,3.2965307444778187e-05,0.2107128878657254,0.0022983627957174463,0.1098788207139386,0.28047472570887794,0.7195252742901126,2.3365079365079366,14,382,12.0,145.5,0.9999999999989906,9.949085096534366e-13,1.351095665586703,1.7244799409097256,1.3365079365079366,0.13047472570887794,0.3461747401533987,0.14277804665063062,0.2289527868040294,0.13047472570887794
adaptive_refine,4,16,0.155,7,7,9,9,58,7,2,2,2,clear,7,370,156,12000,ok,0.000953102122086806,0.13252070989784767,0.13156760777576088,0.015933789664468463,0.002111557117698349,1.5186528742089708e-05,0.24712239472393743,0.001159701916579639,0.11082272538664402,0.2913787780350263,0.7086212219639612,2.515463917525773,4,370,5.0,140.5,0.9999999999989875,9.996742267839001e-13,1.4861741506668111,1.8868727410531705,1.5154639175257731,0.14137877803502633,0.34904689787791315,0.032520709897847666,0.12156760777576088,0.032520709897847666
adaptive_refine,4,16,0.155,7,7,10,9,58,7,3,2,2,clear,10,370,160,12000,ok,0.001830804135946824,0.1820995614118883,0.18026875727594147,0.01165193618940962,0.002121812469690801,2.1332412967359607e-05,0.2318141666109328,0.0015849900758301652,0.11135452089927458,0.28753522723298724,0.7124647727660037,2.4147157190635453,9,370,8.5,141.0,0.999999999998991,9.974058107424762e-13,1.4161331309467065,1.8007792420998172,1.4147157190635453,0.13753522723298725,0.34816919586405315,0.08209956141188829,0.17026875727594146,0.08209956141188829
adaptive_refine,4,16,0.155,7,7,11,9,58,7,4,2,2,clear,14,371,163,12000,ok,0.003304872269314798,0.24348332864670055,0.24017845637738575,0.008835103115774191,0.0021512003155655353,2.919888728385889e-05,0.21313656294789654,0.002106177809617007,0.11290651910917823,0.27745141115408295,0.722548588844907,2.3409836065573773,14,371,11.5,141.0,0.9999999999989901,9.977276717612667e-13,1.3473367465931705,1.7213486623185612,1.3409836065573773,0.12745141115408296,0.34669512773068517,0.14348332864670055,0.23017845637738574,0.12745141115408296
adaptive_refine,4,16,0.165,7,7,9,9,58,7,2,2,2,clear,7,348,147,12000,ok,0.0006973707332023535,0.1361830969817304,0.13548572624852803,0.016359489070616833,0.0022278858866753705,1.140862888799195e-05,0.2466949877480382,0.0009501458234282584,0.11674132251581452,0.28349767442583473,0.7165023255731566,2.501818181818182,4,348,4.5,133.0,0.9999999999989914,9.975232561094736e-13,1.458787065580587,1.8559333757452334,1.501818181818182,0.13349767442583474,0.3493026292667976,0.03618309698173039,0.12548572624852802,0.03618309698173039
adaptive_refine,4,16,0.165,7,7,10,9,58,7,3,2,2,clear,10,349,151,12000,ok,0.0013482467634871225,0.18451697949012175,0.18316873272663461,0.012109512639184314,0.0022344106952797422,1.6326611223186653e-05,0.23414412258551245,0.0013197173953856736,0.11709498054254194,0.2809931373521908,0.7190068626467992,2.402826855123675,9,349,8.0,133.5,0.99999999999899,9.982905119597114e-13,1.3941437256533582,1.7757421875096795,1.402826855123675,0.13099313735219079,0.3486517532365129,0.08451697949012174,0.1731687327266346,0.08451697949012174
adaptive_refine,4,16,0.165,7,7,11,9,58,7,4,2,2,clear,14,349,154,12000,ok,0.002455465696741531,0.2441581272073998,0.24170266151065825,0.009265852640627638,0.002262333227715384,2.2751983310123097e-05,0.21744303377014546,0.0017754227652487906,0.1185520426962249,0.2717925473923843,0.7282074526066057,2.341463414634146,13,349,10.5,133.0,0.9999999999989901,9.971941264427634e-13,1.3355438760740133,1.7090516489092762,1.3414634146341462,0.12179254739238429,0.34754453430325843,0.1441581272073998,0.23170266151065824,0.12179254739238429
adaptive_refine,4,16,0.17,7,7,9,9,58,7,2,2,2,clear,7,338,143,12000,ok,0.0005945590511193177,0.13777315827763256,0.13717859922651324,0.016568842457528977,0.002282741754378298,9.851155249693892e-06,0.2462671818864271,0.0008629748458535821,0.11951566891663286,0.27973065609668823,0.7202693439023037,2.483271375464684,4,338,4.5,130.0,0.9999999999989918,9.9817280036517e-13,1.4387725995833218,1.8317946189451786,1.483271375464684,0.12973065609668824,0.34940544094888065,0.03777315827763256,0.12717859922651323,0.03777315827763256
adaptive_refine,4,16,0.17,7,7,10,9,58,7,3,2,2,clear,10,339,147,12000,ok,0.0011537938632542521,0.18542058312378143,0.18426678926052717,0.012335863439098326,0.0022873229922129473,1.4233043533974142e-05,0.23505557827129273,0.0012085687262701908,0.11976961912078372,0.27788704489504423,0.7221129551039468,2.391304347826087,9,339,8.0,130.0,0.9999999999989908,9.978653521375585e-13,1.3803093708823677,1.7592511636614592,1.391304347826087,0.12788704489504424,0.3488462061367457,0.08542058312378142,0.17426678926052716,0.08542058312378142
adaptive_refine,4,16,0.17,7,7,11,9,58,7,4,2,2,clear,13,339,150,12000,ok,0.0021108193710180343,0.24410657975480807,0.24199576038379003,0.009480929785266571,0.0023143573427769097,2.001253024600253e-05,0.21666008576114695,0.0016352167875516945,0.12117824542708155,0.26913168567598755,0.7308683143230064,2.320284697508897,13,339,10.5,130.0,0.9999999999989937,9.960834721159293e-13,1.3177601038112459,1.686697741572779,1.3202846975088969,0.11913168567598756,0.34788918062898194,0.14410657975480806,0.23199576038379002,0.11913168567598756
adaptive_refine,4,16,0.075,7,7,9,10,58,7,2,3,2,clear,11,700,290,12000,ok,0.016857595969340368,0.1590133714771083,0.14215577550776795,0.006654045101492966,0.0010580821455491338,0.00011217120388273683,0.1602285378458381,0.006123866887262709,0.05597028770443232,0.3130052970103056,0.6869947029886725,2.2471544715447154,9,700,13.0,294.5,0.9999999999989779,9.988061334694575e-13,1.3542959592126573,1.7029889113195449,1.2471544715447154,0.1630052970103056,0.3331424040306596,0.059013371477108306,0.13215577550776794,0.059013371477108306
adaptive_refine,4,16,0.075,7,7,10,10,58,7,3,3,2,clear,15,700,298,12000,ok,0.025305328109141243,0.19922214477613268,0.17391681666699144,0.005274149864514862,0.0010507274478794004,0.0001334640928183314,0.14769110200538343,0.007267137887745092,0.05558119028858339,0.317996542398574,0.682003457600405,2.20545746388443,14,701,17.0,294.5,0.9999999999989789,9.969584755172336e-13,1.328474808357647,1.6712824705253586,1.20545746388443,0.167996542398574,0.3246946718908587,0.09922214477613267,0.16391681666699143,0.09922214477613267
adaptive_refine,4,16,0.075,7,7,11,10,58,7,4,3,2,clear,20,700,305,12000,ok,0.038191186123220124,0.2553585014498546,0.2171673153266345,0.004121702845755171,0.0010525118621136419,0.00015741272052684178,0.13308589672124557,0.008550662098777312,0.0556756752939763,0.3172387226407599,0.6827612773582186,2.141509433962264,20,701,23.5,294.5,0.9999999999989785,9.984354925313414e-13,1.2713405766069588,1.603242977052417,1.141509433962264,0.16723872264075992,0.31180881387677983,0.1553585014498546,0.2071673153266345,0.1553585014498546
adaptive_refine,4,16,0.085,7,7,9,10,58,7,2,3,2,clear,10,632,261,12000,ok,0.013347642960517882,0.18082469176282046,0.16747704880230257,0.006864255307007732,0.0012412268500709776,9.162162902777927e-05,0.1597319427310892,0.005078940059322028,0.06561775333703236,0.2908467272353828,0.709153272763596,2.311688311688312,9,632,12.0,257.5,0.9999999999989787,9.995032348820578e-13,1.3476225488506763,1.7088408166933369,1.3116883116883118,0.1408467272353828,0.3366523570394821,0.08082469176282045,0.15747704880230257,0.08082469176282045
adaptive_refine,4,16,0.085,7,7,10,10,58,7,3,3,2,clear,15,632,268,12000,ok,0.020073464622986783,0.22269423442024333,0.20262076979725654,0.00552598878833027,0.0012306058426320575,0.00011092574044956927,0.15246867372342776,0.006125710537109878,0.06505602970362936,0.2968967251920352,0.7031032748069452,2.263254113345521,14,633,16.0,257.5,0.9999999999989804,9.977499412916041e-13,1.3238111436753224,1.6786142957227401,1.2632541133455208,0.1468967251920352,0.3299265353770132,0.12269423442024333,0.19262076979725654,0.12269423442024333
adaptive_refine,4,16,0.085,7,7,11,10,58,7,4,3,2,clear,20,633,274,12000,ok,0.03034145398241995,0.2809331707434864,0.25059171676106645,0.004382410264833531,0.0012311644111984857,0.0001329686993825314,0.13965480690341436,0.007317151331059388,0.06508631853506337,0.296737179811502,0.7032628201874787,2.196779964221825,19,633,22.0,257.5,0.9999999999989807,9.993986710759677e-13,1.271125659979322,1.6155573115527984,1.1967799642218249,0.146737179811502,0.31965854601758004,0.1809331707434864,0.24059171676106644,0.146737179811502
adaptive_refine,4,16,0.095,7,7,9,10,58,7,2,3,2,clear,10,575,238,12000,ok,0.010435816639698671,0.20118381687846326,0.1907480002387646,0.007074184838634034,0.0014232115071401506,7.382489585132111e-05,0.1614616388383663,0.004178166943956611,0.07518401307416621,0.272050664999737,0.7279493349992456,2.3534303534303533,9,575,11.5,229.0,0.9999999999989825,9.969310460315025e-13,1.3322318528880208,1.7016423830027803,1.3534303534303533,0.12205066499973702,0.3395641833603013,0.10118381687846326,0.18074800023876458,0.10118381687846326
adaptive_refine,4,16,0.095,7,7,10,10,58,7,3,3,2,clear,15,576,244,12000,ok,0.01576352013596647,0.24416141442760148,0.228397894291635,0.005770546998160657,0.0014089449170918559,9.096413380104639e-05,0.15663446568852454,0.005119957426926495,0.07443132311718463,0.2791916773091544,0.7208083226898258,2.2985685071574644,14,576,15.0,229.5,0.9999999999989801,9.992235034367548e-13,1.3103255895068087,1.6727123151124559,1.2985685071574644,0.1291916773091544,0.3342364798640335,0.14416141442760147,0.218397894291635,0.1291916773091544
adaptive_refine,4,16,0.095,7,7,11,10,58,7,4,3,2,clear,19,576,250,12000,ok,0.02387397947040424,0.3032720944458499,0.27939811497544564,0.004642571385790734,0.0014079623477831278,0.00011083665395425415,0.14304356317484604,0.006208201373533703,0.07437906840822046,0.27971293360923655,0.7202870663897478,2.2369477911646585,19,576,20.0,229.0,0.9999999999989844,9.954474246048856e-13,1.265828086610328,1.6196142094136092,1.2369477911646585,0.12971293360923655,0.3261260205295957,0.2032720944458499,0.26939811497544564,0.12971293360923655
adaptive_refine,4,16,0.105,7,7,9,10,58,7,2,3,2,clear,10,527,218,12000,ok,0.008079751208684958,0.22016326601416714,0.21208351480548218,0.007275576440502816,0.0016018146712768288,5.878484753903244e-05,0.16257167017405533,0.0034159944207239174,0.08454913407438999,0.25577565846776923,0.7442243415312145,2.381609195402299,9,527,11.0,206.5,0.9999999999989838,9.972134968383933e-13,1.312945733514043,1.6879456742123309,1.3816091954022989,0.10577565846776923,0.341920248791315,0.12016326601416713,0.20208351480548217,0.10577565846776923
adaptive_refine,4,16,0.105,7,7,10,10,58,7,3,3,2,clear,14,528,224,12000,ok,0.012245897613091342,0.2630471801665353,0.2508012825534439,0.00602012876992895,0.001583577897169243,7.372188053417545e-05,0.15748983679724218,0.004254472038126427,0.08358811629894294,0.26401769286468857,0.735982307134293,2.3310657596371884,14,528,14.5,206.0,0.9999999999989816,9.984691594945004e-13,1.298661886767303,1.6679937362380788,1.3310657596371884,0.11401769286468857,0.3377541023869086,0.16304718016653527,0.2408012825534439,0.11401769286468857
adaptive_refine,4,16,0.105,7,7,11,10,58,7,4,3,2,clear,19,528,229,12000,ok,0.018624292864188693,0.32237971422654965,0.30375542136236094,0.004903251441476277,0.0015807087984840399,9.131959083280955e-05,0.14852519539355516,0.005233458381484155,0.08343600839475268,0.26528033244331795,0.7347196675556644,2.261640798226164,18,528,19.0,206.5,0.9999999999989824,9.986019396110099e-13,1.2546506290491315,1.6144468113059773,1.2616407982261642,0.11528033244331795,0.33137570713581127,0.22237971422654965,0.29375542136236094,0.11528033244331795
adaptive_refine,4,16,0.115,7,7,9,10,58,7,2,3,2,clear,10,487,202,12000,ok,0.0061996281434453454,0.2377405075394689,0.23154087939602355,0.007467466878607953,0.0017753193657544283,4.629551782086383e-05,0.1630671940273481,0.002786353810299318,0.09362330048787483,0.24143593840935093,0.7585640615896314,2.414141414141414,9,487,10.5,187.5,0.9999999999989824,9.985763071385671e-13,1.2989993699568083,1.6804955578043694,1.414141414141414,0.09143593840935094,0.34380037185655465,0.1377405075394689,0.22154087939602354,0.09143593840935094
adaptive_refine,4,16,0.115,7,7,10,10,58,7,3,3,2,clear,14,487,207,12000,ok,0.009440267173091195,0.27991591300707463,0.2704756458339834,0.006262020144720869,0.0017528390860782359,5.9115143209444194e-05,0.16043509641199954,0.003522330265220192,0.09243666445967236,0.25077005372603345,0.7492299462729497,2.347394540942928,14,487,13.5,188.0,0.999999999998983,9.985675977101606e-13,1.2806695356214743,1.6536199688984672,1.3473945409429282,0.10077005372603345,0.34055973282690877,0.17991591300707463,0.2604756458339834,0.10077005372603345
adaptive_refine,4,16,0.115,7,7,11,10,58,7,4,3,2,clear,18,487,212,12000,ok,0.014431805846745265,0.33872863576944684,0.3242968299227016,0.005159762993666611,0.001747759479738368,7.446469773981765e-05,0.15075638733033508,0.004397498115191215,0.09216774083724041,0.25281502631306096,0.747184973685921,2.2766990291262137,18,487,18.0,188.0,0.999999999998982,9.976015952364916e-13,1.2404296576182774,1.604051825593466,1.2766990291262137,0.10281502631306097,0.33556819415325473,0.23872863576944683,0.3142968299227016,0.10281502631306097
