Wy,bx,kappa_c2o,kappa_o2c,start_x,start_y,start_dx,start_dy,target_x,target_y,start_in_corridor,phase,t_peak1,t_valley,t_peak2,valley_over_max,peak_balance,sep_peaks,absorbed_mass,survival_tail
16,-0.08,0.002,0.002,35,6,28,-1,58,7,1,1,170,776,1468,0.011434327621722666,0.11879569990197258,2.2476190476190476,0.9039253134085958,0.09607468659133556
16,-0.08,0.002,0.002,36,6,29,-1,58,7,1,1,161,768,1460,0.01076935686212697,0.11603300743669555,2.2689956331877728,0.9043277473659349,0.09567225263399794
16,-0.08,0.002,0.002,37,6,30,-1,58,7,1,1,153,760,1451,0.010139632351955362,0.11319190369463102,2.285211267605634,0.9047302544402058,0.09526974555972674
16,-0.08,0.002,0.002,38,6,31,-1,58,7,1,1,145,752,1443,0.009544022703966303,0.11026882309256576,2.303460514640639,0.9051328425180163,0.09486715748191572
16,-0.08,0.002,0.002,39,6,32,-1,58,7,1,1,136,744,1435,0.008980466801408609,0.10725331800661031,2.32171581769437,0.9055355105568821,0.09446448944305219
16,-0.08,0.002,0.002,40,6,33,-1,58,7,1,1,128,736,1427,0.008446954578648693,0.1041389088971949,2.3405405405405406,0.9059382372060274,0.09406176279390514
16,-0.08,0.002,0.002,41,6,34,-1,58,7,1,1,120,729,1419,0.007941239672871993,0.10092028700170935,2.361818181818182,0.9063409549526067,0.09365904504732947
16,-0.08,0.002,0.002,42,6,35,-1,58,7,1,1,111,721,1410,0.007460627422550675,0.09758677125352015,2.379120879120879,0.906743493226658,0.09325650677327776
16,-0.08,0.002,0.002,43,6,36,-1,58,7,1,1,103,713,1402,0.007001939995638809,0.09412266966259085,2.4033302497687328,0.9071454550981097,0.09285454490182625
16,-0.08,0.002,0.002,44,6,37,-1,58,7,1,1,95,705,1394,0.0065626954271220585,0.090521561810589,2.425770308123249,0.9075459523410484,0.09245404765889088
16,-0.08,0.002,0.002,45,6,38,-1,58,7,1,1,87,697,1386,0.006139718326994783,0.0867671213738682,2.446327683615819,0.9079430392329259,0.09205696076700923
16,-0.08,0.002,0.002,46,6,39,-1,58,7,1,1,79,689,1378,0.005730116744326511,0.08284503259006777,2.46958174904943,0.9083325069100447,0.0916674930898943
16,-0.08,0.002,0.002,47,6,40,-1,58,7,1,0,,,,,,0.0,0.908705322790303,0.09129467720963283
16,-0.08,0.002,0.002,48,6,41,-1,58,7,1,0,,,,,,0.0,0.9090422024922726,0.09095779750766754
16,-0.08,0.002,0.002,49,6,42,-1,58,7,1,0,,,,,,0.0,0.9093021152847137,0.09069788471522472
16,-0.08,0.002,0.002,50,6,43,-1,58,7,1,0,,,,,,0.0,0.9093979345760579,0.09060206542387957
16,-0.08,0.002,0.002,51,6,44,-1,58,7,1,0,,,,,,0.0,0.9091446834429784,0.09085531655696129
16,-0.08,0.002,0.002,52,6,45,-1,58,7,1,0,,,,,,0.0,0.9081485063338222,0.0918514936661206
16,-0.08,0.002,0.002,53,6,46,-1,58,7,1,0,,,,,,0.0,0.9055644494405269,0.09443555055940964
16,-0.08,0.002,0.002,54,6,47,-1,58,7,1,0,,,,,,0.0,0.8995682421362245,0.10043175786371253
16,-0.08,0.002,0.002,55,6,48,-1,58,7,1,0,,,,,,0.0,0.8980378111526344,0.10196218884730181
16,-0.08,0.002,0.002,56,6,49,-1,58,7,1,0,,,,,,0.0,0.9005952892354193,0.09940471076452391
16,-0.08,0.002,0.002,57,6,50,-1,58,7,1,0,,,,,,0.0,0.9130596862574065,0.08694031374254346
16,-0.08,0.002,0.002,58,6,51,-1,58,7,1,0,,,,,,0.0,0.9543306018086342,0.04566939819133335
16,-0.08,0.002,0.002,59,6,52,-1,58,7,1,0,,,,,,0.0,0.9506872801212988,0.049312719878666436
16,-0.08,0.002,0.002,0,7,-7,0,58,7,1,1,513,1336,1839,0.235594431267395,0.301039873868738,0.7438990182328191,0.877222729469379,0.12277727053053544
16,-0.08,0.002,0.002,1,7,-6,0,58,7,1,1,504,1329,1831,0.23426143298609012,0.29866850984619436,0.744668911335578,0.8767113658752017,0.12328863412471402
16,-0.08,0.002,0.002,2,7,-5,0,58,7,1,1,486,1309,1815,0.22513887402677255,0.2903222781354853,0.7523351259552788,0.8769513691191917,0.12304863088072462
16,-0.08,0.002,0.002,3,7,-4,0,58,7,1,1,461,1273,1790,0.20479228337926134,0.27372835683860713,0.7686524002313476,0.8781402620730757,0.12185973792684299
16,-0.08,0.002,0.002,4,7,-3,0,58,7,1,1,436,1222,1760,0.1716529704096301,0.24884151822507813,0.7944794479447945,0.8805457214756096,0.1194542785243083
16,-0.08,0.002,0.002,5,7,-2,0,58,7,1,1,416,1168,1733,0.13512815505764897,0.2228614694915974,0.8254465684738327,0.882749191828085,0.11725080817183421
16,-0.08,0.002,0.002,6,7,-1,0,58,7,1,1,403,1118,1711,0.10215274450790536,0.20272440020747692,0.8743315508021391,0.88625912224818,0.11374087775173969
16,-0.08,0.002,0.002,7,7,0,0,58,7,1,2,394,1080,1696,0.07964743528266384,0.19010734253565123,1.528169014084507,0.888911603151332,0.11108839684858958
16,-0.08,0.002,0.002,8,7,1,0,58,7,1,2,386,1052,1685,0.06437970348343795,0.18202458943973782,1.6837329876863254,0.8908703143905105,0.10912968560941111
16,-0.08,0.002,0.002,9,7,2,0,58,7,1,2,379,1030,1675,0.05390407268508674,0.17660029149785111,1.771701982228298,0.8923284391271475,0.10767156087277868
16,-0.08,0.002,0.002,10,7,3,0,58,7,1,2,371,1012,1666,0.04659205997215662,0.17272977605144973,1.8303886925795052,0.8934406528536516,0.10655934714627197
16,-0.08,0.002,0.002,11,7,4,0,58,7,1,2,364,997,1658,0.041378319267911745,0.169766525188664,1.871294287780188,0.8943183634800465,0.10568163651987757
16,-0.08,0.002,0.002,12,7,5,0,58,7,1,2,356,984,1650,0.03756019708263838,0.16732137294419147,1.9015429831006614,0.8950384764973661,0.10496152350255979
16,-0.08,0.002,0.002,13,7,6,0,58,7,1,2,348,973,1642,0.03467216726429414,0.16516190517645332,1.9255952380952381,0.8956530912691236,0.10434690873080466
16,-0.08,0.002,0.002,14,7,7,0,58,7,1,2,340,962,1633,0.0324039451590208,0.16314818301321643,1.9443609022556392,0.8961972040646574,0.10380279593526602
16,-0.08,0.002,0.002,15,7,8,0,58,7,1,2,332,952,1625,0.030548932349047545,0.1611989780640883,1.9620637329286799,0.8966942337715506,0.10330576622837727
16,-0.08,0.002,0.002,16,7,9,0,58,7,1,2,324,941,1617,0.028968920599367447,0.1592683798675147,1.9785768936495791,0.89715982636756,0.10284017363236644
16,-0.08,0.002,0.002,17,7,10,0,58,7,1,2,316,932,1609,0.027572511650141338,0.15733157728354027,1.992295839753467,0.8976044280821464,0.10239557191777812
16,-0.08,0.002,0.002,18,7,11,0,58,7,1,2,307,922,1600,0.026298908060129432,0.1553747396472076,2.0077639751552794,0.8980350121457608,0.1019649878541656
16,-0.08,0.002,0.002,19,7,12,0,58,7,1,2,299,912,1592,0.025108475185604124,0.1533896385941002,2.021892103205629,0.8984562335905326,0.10154376640939569
16,-0.08,0.002,0.002,20,7,13,0,58,7,1,2,291,902,1583,0.023976196594084336,0.15137543718405558,2.033044846577498,0.8988712004404085,0.10112879955952062
16,-0.08,0.002,0.002,21,7,14,0,58,7,1,1,283,893,1575,0.022885774717730307,0.14933022094764486,2.0475435816164818,0.8992819884313863,0.10071801156854265
16,-0.08,0.002,0.002,22,7,15,0,58,7,1,1,274,883,1566,0.021827291781786766,0.14724802562297673,2.058964143426295,0.8996899844879549,0.10031001551197527
16,-0.08,0.002,0.002,23,7,16,0,58,7,1,1,266,874,1558,0.020796044561367376,0.14513168746195476,2.0755020080321285,0.9000961159164378,0.09990388408349044
16,-0.08,0.002,0.002,24,7,17,0,58,7,1,1,258,864,1550,0.019789655884292368,0.14297925180877952,2.0906148867313914,0.9005010033403744,0.09949899665955661
16,-0.08,0.002,0.002,25,7,18,0,58,7,1,1,249,855,1541,0.018807238007983184,0.14078591640229962,2.1025223759153784,0.9009050627518245,0.09909493724810467
16,-0.08,0.002,0.002,26,7,19,0,58,7,1,1,241,846,1533,0.017849975951214157,0.13855126978378104,2.1197703035274817,0.9013085736088859,0.09869142639104508
16,-0.08,0.002,0.002,27,7,20,0,58,7,1,1,233,836,1524,0.0169193803247013,0.13627437391120584,2.133884297520661,0.9017117242757421,0.09828827572418705
16,-0.08,0.002,0.002,28,7,21,0,58,7,1,1,224,827,1516,0.0160170602362475,0.13395084661973192,2.1497504159733776,0.9021146423428867,0.09788535765704431
16,-0.08,0.002,0.002,29,7,22,0,58,7,1,1,216,818,1508,0.015145007750345716,0.13157714734962733,2.164154103852596,0.9025174148568935,0.09748258514303716
16,-0.08,0.002,0.002,30,7,23,0,58,7,1,1,208,810,1499,0.014305281589445166,0.12915328962159706,2.1807432432432434,0.9029201018153685,0.09707989818456282
16,-0.08,0.002,0.002,31,7,24,0,58,7,1,1,199,801,1491,0.013499448001915593,0.1266757935934264,2.197278911564626,0.9033227451648994,0.09667725483503234
16,-0.08,0.002,0.002,32,7,25,0,58,7,1,1,191,792,1483,0.012728473448875833,0.12413715649829314,2.214224507283633,0.9037253747925567,0.09627462520737545
16,-0.08,0.002,0.002,33,7,26,0,58,7,1,1,183,784,1475,0.011993341349961164,0.12153838064530839,2.231433506044905,0.9041280124995226,0.09587198750040778
16,-0.08,0.002,0.002,34,7,27,0,58,7,1,1,175,776,1466,0.011294632852812918,0.11887589466160838,2.247171453437772,0.9045306746038106,0.09546932539612085
16,-0.08,0.002,0.002,35,7,28,0,58,7,1,1,166,768,1458,0.010631738482988783,0.11614168569129171,2.264680105170903,0.9049333735768142,0.0950666264231179
16,-0.08,0.002,0.002,36,7,29,0,58,7,1,1,158,759,1450,0.010004075748795124,0.11333283231036646,2.282685512367491,0.9053361189269803,0.0946638810729538
16,-0.08,0.002,0.002,37,7,30,0,58,7,1,1,150,751,1442,0.009410757796494392,0.11044602352015497,2.298932384341637,0.9057389173527183,0.09426108264721565
16,-0.08,0.002,0.002,38,7,31,0,58,7,1,1,142,743,1433,0.008850237606355948,0.10747573119045543,2.315695067264574,0.9061417719254681,0.09385822807446735
16,-0.08,0.002,0.002,39,7,32,0,58,7,1,1,133,736,1425,0.008320103064171058,0.10441011037788189,2.3384615384615386,0.9065446796065905,0.09345532039334185
16,-0.08,0.002,0.002,40,7,33,0,58,7,1,1,125,728,1417,0.0078185231971534,0.10124679752714265,2.3598173515981733,0.9069476254989746,0.09305237450096022
16,-0.08,0.002,0.002,41,7,34,0,58,7,1,1,117,720,1409,0.007343055118821239,0.09797809017248439,2.379373848987109,0.9073505703690785,0.0926494296308576
16,-0.08,0.002,0.002,42,7,35,0,58,7,1,1,109,712,1401,0.006890930565840224,0.0945938459328657,2.3992571959145774,0.9077534240671009,0.09224657593283518
16,-0.08,0.002,0.002,43,7,36,0,58,7,1,1,100,704,1392,0.0064592096758318744,0.091082103179497,2.42174320524836,0.9081559892570892,0.09184401074284822
16,-0.08,0.002,0.002,44,7,37,0,58,7,1,1,92,696,1384,0.006044906870476587,0.08742991914091879,2.44234404536862,0.9085578426200709,0.09144215737986741
16,-0.08,0.002,0.002,45,7,38,0,58,7,1,1,84,688,1376,0.005644923298314776,0.08362113003651638,2.463298379408961,0.9089580846340853,0.0910419153658478
16,-0.08,0.002,0.002,46,7,39,0,58,7,1,0,,,,,,0.0,0.9093548142390405,0.0906451857608971
16,-0.08,0.002,0.002,47,7,40,0,58,7,1,0,,,,,,0.0,0.9097440316202837,0.09025596837965197
16,-0.08,0.002,0.002,48,7,41,0,58,7,1,0,,,,,,0.0,0.910117366288068,0.08988263371186914
16,-0.08,0.002,0.002,49,7,42,0,58,7,1,0,,,,,,0.0,0.9104574408172084,0.08954255918272921
16,-0.08,0.002,0.002,50,7,43,0,58,7,1,0,,,,,,0.0,0.9107286432699654,0.08927135672997326
16,-0.08,0.002,0.002,51,7,44,0,58,7,1,0,,,,,,0.0,0.910859558145301,0.08914044185463688
16,-0.08,0.002,0.002,52,7,45,0,58,7,1,0,,,,,,0.0,0.9107122169209209,0.0892877830790193
16,-0.08,0.002,0.002,53,7,46,0,58,7,1,0,,,,,,0.0,0.9100376187202208,0.08996238127971824
16,-0.08,0.002,0.002,54,7,47,0,58,7,1,0,,,,,,0.0,0.9084513078611304,0.09154869213881017
16,-0.08,0.002,0.002,55,7,48,0,58,7,1,0,,,,,,0.0,0.9113123985727388,0.08868760142720589
16,-0.08,0.002,0.002,56,7,49,0,58,7,1,0,,,,,,0.0,0.9181562753516292,0.08184372464832056
16,-0.08,0.002,0.002,57,7,50,0,58,7,1,0,,,,,,0.0,0.936414497884786,0.06358550211517491
16,-0.08,0.002,0.002,59,7,52,0,58,7,1,0,,,,,,0.0,0.9688345159896512,0.031165484010328176
16,-0.08,0.002,0.002,0,8,-7,1,58,7,1,1,521,1353,1847,0.24718646732033678,0.30804399018273027,0.7344225976183882,0.875399765921889,0.12460023407802602
16,-0.08,0.002,0.002,1,8,-6,1,58,7,1,1,514,1352,1841,0.25055165209638935,0.308021547724851,0.7301237964236589,0.8736175102220105,0.12638248977790278
16,-0.08,0.002,0.002,2,8,-5,1,58,7,1,1,496,1336,1826,0.24576005183980804,0.3019473661126156,0.7335907335907336,0.8727262623135421,0.12727373768636982
16,-0.08,0.002,0.002,3,8,-4,1,58,7,1,1,470,1303,1802,0.2284376897976078,0.28675295945340457,0.7466367713004485,0.8730378195646499,0.12696218043526486
16,-0.08,0.002,0.002,4,8,-3,1,58,7,1,1,442,1251,1772,0.19444579396441264,0.2605071462518243,0.7719094602437608,0.8751722415505472,0.12482775844937155
16,-0.08,0.002,0.002,5,8,-2,1,58,7,1,1,420,1195,1746,0.15477414828814126,0.23108630304726815,0.7990358541729436,0.8765708865248634,0.12342911347505442
16,-0.08,0.002,0.002,6,8,-1,1,58,7,1,1,406,1137,1722,0.11456070402673937,0.20711797416291441,0.8403575989782887,0.8818056973010044,0.11819430269891593
16,-0.08,0.002,0.002,7,8,0,1,58,7,1,2,397,1096,1706,0.08798561434810613,0.19286379778553,1.3721174004192873,0.8856309427674357,0.11436905723248418
16,-0.08,0.002,0.002,8,8,1,1,58,7,1,2,389,1065,1695,0.07028240974048743,0.18409848491219574,1.6024539877300614,0.8883633193925793,0.11163668060734311
16,-0.08,0.002,0.002,9,8,2,1,58,7,1,2,382,1041,1685,0.05825825470136405,0.17840887051021206,1.7224058162590878,0.8903302526979952,0.10966974730193156
16,-0.08,0.002,0.002,10,8,3,1,58,7,1,2,375,1022,1676,0.04992713486230677,0.17446135930561404,1.7944827586206897,0.8917778433533305,0.10822215664659363
16,-0.08,0.002,0.002,11,8,4,1,58,7,1,2,367,1007,1668,0.04403149187547422,0.17150269258764744,1.8466997870830377,0.8928771902694587,0.10712280973046555
16,-0.08,0.002,0.002,12,8,5,1,58,7,1,2,360,994,1659,0.03975477832643212,0.16909374564059781,1.8798842257597685,0.8937440487533163,0.10625595124660712
16,-0.08,0.002,0.002,13,8,6,1,58,7,1,2,352,982,1651,0.03655856251253061,0.16698223500468576,1.9088905216752388,0.8944559248475042,0.10554407515242226
16,-0.08,0.002,0.002,14,8,7,1,58,7,1,2,344,971,1643,0.0340830948928102,0.1650179901839956,1.9301634472511144,0.8950645175629308,0.10493548243699476
16,-0.08,0.002,0.002,15,8,8,1,58,7,1,2,336,961,1635,0.03208770961049559,0.16311550701762245,1.9475262368815591,0.8956042718486136,0.1043957281513142
16,-0.08,0.002,0.002,16,8,9,1,58,7,1,2,328,951,1627,0.0304117030526253,0.16122791998787342,1.963718820861678,0.8960981338295002,0.10390186617042546
16,-0.08,0.002,0.002,17,8,10,1,58,7,1,2,320,941,1619,0.02894788003266843,0.1593307095562888,1.9801829268292683,0.8965613928143833,0.10343860718554584
16,-0.08,0.002,0.002,18,8,11,1,58,7,1,2,311,931,1610,0.02762477078335379,0.15740883452404764,1.9923312883435582,0.8970042394422879,0.10299576055764148
16,-0.08,0.002,0.002,19,8,12,1,58,7,1,2,303,922,1602,0.02639619205559257,0.15545880716523222,2.0092807424593966,0.8974334681355998,0.10256653186432703
16,-0.08,0.002,0.002,20,8,13,1,58,7,1,2,295,912,1593,0.025231861206651354,0.1534786740295666,2.0202334630350194,0.8978536103600947,0.10214638963983035
16,-0.08,0.002,0.002,21,8,14,1,58,7,1,2,286,902,1585,0.024112608257410642,0.15146452959276435,2.034455755677369,0.898267689319415,0.10173231068051375
16,-0.08,0.002,0.002,22,8,15,1,58,7,1,1,278,893,1577,0.023026800575109627,0.14941610099807626,2.0472813238770686,0.8986777227517587,0.10132227724816792
16,-0.08,0.002,0.002,23,8,16,1,58,7,1,1,270,883,1568,0.02196824470889964,0.14733432338695007,2.0619539316918187,0.8990850580172762,0.10091494198265251
16,-0.08,0.002,0.002,24,8,17,1,58,7,1,1,261,874,1560,0.020933377582235138,0.1452143303328451,2.07673860911271,0.8994905954702982,0.10050940452963059
16,-0.08,0.002,0.002,25,8,18,1,58,7,1,1,253,864,1551,0.01992148154941192,0.14305587681017984,2.088495575221239,0.8998949373855885,0.10010506261434181
16,-0.08,0.002,0.002,26,8,19,1,58,7,1,1,245,855,1543,0.01893331509521655,0.14085861526846769,2.105433901054339,0.9002984872592967,0.09970151274063319
16,-0.08,0.002,0.002,27,8,20,1,58,7,1,1,236,846,1534,0.01797008749064344,0.1386170741255249,2.1174551386623164,0.900701516022443,0.09929848397748532
16,-0.08,0.002,0.002,28,8,21,1,58,7,1,1,228,837,1526,0.017033907432065124,0.13633045814321137,2.1348684210526314,0.9011042061891077,0.09889579381082138
16,-0.08,0.002,0.002,29,8,22,1,58,7,1,1,220,828,1518,0.016127129717842033,0.1339977309486272,2.150787075393538,0.9015066812864497,0.09849331871348076
16,-0.08,0.002,0.002,30,8,23,1,58,7,1,1,211,819,1509,0.015251439237189903,0.13161262844702526,2.1669449081803007,0.9019090254634697,0.09809097453646115
16,-0.08,0.002,0.002,31,8,24,1,58,7,1,1,203,810,1501,0.014409028285489024,0.12917395689782177,2.1815126050420166,0.9023112965400684,0.09768870345986351
16,-0.08,0.002,0.002,32,8,25,1,58,7,1,1,195,801,1493,0.013601753058627795,0.12668015050249934,2.1962774957698814,0.9027135346639437,0.09728646533598907
16,-0.08,0.002,0.002,33,8,26,1,58,7,1,1,186,793,1484,0.012829967884189695,0.12412370757792927,2.213128729752771,0.9031157680058075,0.09688423199412581
16,-0.08,0.002,0.002,34,8,27,1,58,7,1,1,178,785,1476,0.01209491804404343,0.12150317063449544,2.2302405498281788,0.9035180164162588,0.09648198358367459
16,-0.08,0.002,0.002,35,8,28,1,58,7,1,1,170,776,1468,0.011396744969876272,0.11881600744175404,2.249566724436742,0.9039202935968718,0.0960797064030593
16,-0.08,0.002,0.002,36,8,29,1,58,7,1,1,161,768,1460,0.010734525942002512,0.11605333768844248,2.2689956331877728,0.9043226080222744,0.09567739197765475
16,-0.08,0.002,0.002,37,8,30,1,58,7,1,1,153,760,1451,0.010107677029551563,0.11321230761389939,2.285211267605634,0.904724962494817,0.09527503750511766
16,-0.08,0.002,0.002,38,8,31,1,58,7,1,1,145,752,1443,0.009514966569354407,0.11028947595178337,2.303460514640639,0.9051273516710667,0.09487264832886579
16,-0.08,0.002,0.002,39,8,32,1,58,7,1,1,136,745,1435,0.0089542352039343,0.10727447765169297,2.32171581769437,0.9055297558912669,0.09447024410866663
16,-0.08,0.002,0.002,40,8,33,1,58,7,1,1,128,737,1427,0.008423272221516433,0.10416089346706862,2.3405405405405406,0.9059321276014796,0.09406787239845693
16,-0.08,0.002,0.002,41,8,34,1,58,7,1,1,120,729,1419,0.0079199213182803,0.10094352642316867,2.361818181818182,0.9063343623982327,0.09366563760170069
16,-0.08,0.002,0.002,42,8,35,1,58,7,1,1,111,721,1411,0.007441340004022092,0.09761172682629277,2.383134738771769,0.9067362377445022,0.09326376225543426
16,-0.08,0.002,0.002,43,8,36,1,58,7,1,1,103,713,1402,0.006984235308201058,0.09414975071369211,2.4055555555555554,0.9071372834136949,0.0928627165862366
16,-0.08,0.002,0.002,44,8,37,1,58,7,1,1,95,705,1394,0.006546024234609613,0.09055134325002646,2.42803738317757,0.9075365075196631,0.0924634924802736
16,-0.08,0.002,0.002,45,8,38,1,58,7,1,1,87,698,1386,0.006123410612737428,0.0867999018524741,2.4486333647502354,0.9079318168940658,0.09206818310586946
16,-0.08,0.002,0.002,46,8,39,1,58,7,1,1,79,690,1378,0.0057133640855749745,0.082880780079393,2.46958174904943,0.9083187904460839,0.09168120955385371
16,-0.08,0.002,0.002,47,8,40,1,58,7,1,0,,,,,,0.0,0.9086880828252487,0.09131191717468783
16,-0.08,0.002,0.002,48,8,41,1,58,7,1,0,,,,,,0.0,0.9090199278223208,0.09098007217761414
16,-0.08,0.002,0.002,49,8,42,1,58,7,1,0,,,,,,0.0,0.9092724943328819,0.09072750566705745
16,-0.08,0.002,0.002,50,8,43,1,58,7,1,0,,,,,,0.0,0.9093571719687034,0.09064282803123355
16,-0.08,0.002,0.002,51,8,44,1,58,7,1,0,,,,,,0.0,0.9090858526418184,0.09091414735812234
16,-0.08,0.002,0.002,52,8,45,1,58,7,1,0,,,,,,0.0,0.9080572270325393,0.09194277296740007
16,-0.08,0.002,0.002,53,8,46,1,58,7,1,0,,,,,,0.0,0.9054069223676996,0.09459307763224004
16,-0.08,0.002,0.002,54,8,47,1,58,7,1,0,,,,,,0.0,0.8992572535932406,0.10074274640669516
16,-0.08,0.002,0.002,55,8,48,1,58,7,1,0,,,,,,0.0,0.897287938867515,0.10271206113241955
16,-0.08,0.002,0.002,56,8,49,1,58,7,1,0,,,,,,0.0,0.8996731856240002,0.1003268143759434
16,-0.08,0.002,0.002,57,8,50,1,58,7,1,0,,,,,,0.0,0.912038978881935,0.0879610211180144
16,-0.08,0.002,0.002,58,8,51,1,58,7,1,0,,,,,,0.0,0.9533151031054855,0.04668489689447994
16,-0.08,0.002,0.002,59,8,52,1,58,7,1,0,,,,,,0.0,0.9496490455968511,0.050350954403112644
16,-0.08,0.002,0.002,0,9,-7,2,58,7,1,1,535,1371,1859,0.25784672483662635,0.3162378167694555,0.7254794520547945,0.8746805865908593,0.1253194134090571
16,-0.08,0.002,0.002,1,9,-6,2,58,7,1,1,529,1372,1854,0.2622995523810692,0.31731651451213205,0.7210884353741497,0.8730082429290157,0.12699175707089996
16,-0.08,0.002,0.002,2,9,-5,2,58,7,1,1,513,1361,1841,0.2610079760306692,0.3142148768097789,0.722131593257205,0.8721095640169904,0.12789043598292604
16,-0.08,0.002,0.002,3,9,-4,2,58,7,1,1,488,1336,1820,0.2512214544318572,0.30451997563008554,0.7300630309673883,0.8718836325500967,0.12811636744981753
16,-0.08,0.002,0.002,4,9,-3,2,58,7,1,1,457,1297,1792,0.2297779107757841,0.2851973354332803,0.7462269424259362,0.8717585918869992,0.1282414081129139
16,-0.08,0.002,0.002,5,9,-2,2,58,7,1,1,423,1213,1751,0.1686084187768094,0.23972476713351648,0.788364499851588,0.8751260451342618,0.12487395486565601
16,-0.08,0.002,0.002,6,9,-1,2,58,7,1,1,407,1145,1724,0.11990989500220703,0.21018458653173896,0.8340721975934136,0.8812669130126732,0.1187330869872443
16,-0.08,0.002,0.002,7,9,0,2,58,7,1,2,397,1100,1708,0.0905166016126181,0.19427564046141343,1.3480719794344473,0.885394292530558,0.11460570746936123
16,-0.08,0.002,0.002,8,9,1,2,58,7,1,2,390,1067,1695,0.07175293888734671,0.1849330982074133,1.585662211421628,0.888233044966942,0.11176695503298371
16,-0.08,0.002,0.002,9,9,2,2,58,7,1,2,383,1043,1685,0.059270506338681396,0.17900550672471127,1.7120315581854044,0.8902403272333549,0.10975967276656728
16,-0.08,0.002,0.002,10,9,3,2,58,7,1,2,376,1024,1677,0.050714611471890714,0.17494539066444822,1.7895460797799174,0.8917046002084706,0.10829539979145263
16,-0.08,0.002,0.002,11,9,4,2,58,7,1,2,368,1009,1668,0.04469762613064713,0.17192672661914077,1.8400566171266808,0.8928113922049947,0.10718860779492956
16,-0.08,0.002,0.002,12,9,5,2,58,7,1,2,361,995,1660,0.040352299528428136,0.1694882764322804,1.8744588744588744,0.8936816776328502,0.10631832236707524
16,-0.08,0.002,0.002,13,9,6,2,58,7,1,2,353,984,1652,0.037115975742504324,0.16735989210843866,1.904692082111437,0.8943950161753367,0.10560498382459019
16,-0.08,0.002,0.002,14,9,7,2,58,7,1,2,345,973,1644,0.034617341268978724,0.1653875288438176,1.9244444444444444,0.895004005570735,0.10499599442918996
16,-0.08,0.002,0.002,15,9,8,2,58,7,1,2,337,962,1636,0.03260906352697231,0.1634819544232613,1.9446107784431137,0.8955435313255555,0.10445646867436813
16,-0.08,0.002,0.002,16,9,9,2,58,7,1,2,329,952,1628,0.030926327805642313,0.16159417276234395,1.9592760180995474,0.8960367783366227,0.10396322166330127
16,-0.08,0.002,0.002,17,9,10,2,58,7,1,2,320,942,1619,0.029458899547586116,0.15969695430550518,1.9756653992395437,0.896499175440401,0.10350082455952697
16,-0.08,0.002,0.002,18,9,11,2,58,7,1,2,312,932,1611,0.028134007951920805,0.15777724969337503,1.989280245022971,0.8969409989995342,0.10305900100039599
16,-0.08,0.002,0.002,19,9,12,2,58,7,1,2,304,923,1602,0.026903852923261178,0.15583061927241146,2.001542020046261,0.897369097770542,0.10263090222938676
16,-0.08,0.002,0.002,20,9,13,2,58,7,1,2,295,913,1594,0.02573743891261072,0.15385404179204742,2.017080745341615,0.8977880383135368,0.10221196168639027
16,-0.08,0.002,0.002,21,9,14,2,58,7,1,2,287,903,1586,0.02461470077661702,0.15184288267607454,2.0296875,0.8982008667599911,0.10179913323993725
16,-0.08,0.002,0.002,22,9,15,2,58,7,1,1,279,894,1577,0.02352398987384063,0.14980005307343372,2.042486231313926,0.8986096159330096,0.10139038406691639
16,-0.08,0.002,0.002,23,9,16,2,58,7,1,1,270,884,1569,0.02245837384337336,0.14772338656169434,2.058637083993661,0.8990156431618015,0.10098435683812712
16,-0.08,0.002,0.002,24,9,17,2,58,7,1,1,262,874,1560,0.021414242829603015,0.14560837282831962,2.0718276137270553,0.8994198554085431,0.10058014459138545
16,-0.08,0.002,0.002,25,9,18,2,58,7,1,1,254,865,1552,0.020390765019998737,0.14345706802950361,2.085140562248996,0.8998228593381044,0.10017714066182468
16,-0.08,0.002,0.002,26,9,19,2,58,7,1,1,245,856,1543,0.01938893266813594,0.14126699896606323,2.100323624595469,0.9002250613707828,0.09977493862914812
16,-0.08,0.002,0.002,27,9,20,2,58,7,1,1,237,846,1535,0.018409382512920784,0.13903229445394277,2.1140065146579805,0.9006267343935408,0.09937326560638862
16,-0.08,0.002,0.002,28,9,21,2,58,7,1,1,229,837,1526,0.017455094622218156,0.13675466345093146,2.129720853858785,0.9010280622404283,0.09897193775950175
16,-0.08,0.002,0.002,29,9,22,2,58,7,1,1,220,828,1518,0.016528329131644818,0.13443116519906903,2.143682906688687,0.9014291693473537,0.09857083065257519
16,-0.08,0.002,0.002,30,9,23,2,58,7,1,1,212,819,1510,0.015630984130648465,0.132054769350835,2.1597337770382694,0.9018301405175027,0.09816985948242832
16,-0.08,0.002,0.002,31,9,24,2,58,7,1,1,204,810,1501,0.014765867307700317,0.12962714501965647,2.1761744966442955,0.902231034087511,0.09776896591242237
16,-0.08,0.002,0.002,32,9,25,2,58,7,1,1,195,801,1493,0.013934864203019766,0.12714448451218624,2.1944209636517327,0.9026318906863342,0.09736810931359777
16,-0.08,0.002,0.002,33,9,26,2,58,7,1,1,187,793,1485,0.013138842174842664,0.12459887087143275,2.2112436115843273,0.903032739044566,0.09696726095536687
16,-0.08,0.002,0.002,34,9,27,2,58,7,1,1,179,784,1477,0.01237957631257618,0.1219914362288543,2.2283261802575107,0.9034335998189134,0.09656640018102017
