t,f_total,f_target1,f_target2,survival
511,9.54693268088222e-10,1.4334286210143545e-12,9.532598394672078e-10,2.4295256583474965e-08
512,9.185969301936743e-10,1.379228780778141e-12,9.172177014128962e-10,2.3376659653281293e-08
513,8.838653517159028e-10,1.3270783384338129e-12,8.82538273377469e-10,2.249279430156539e-08
514,8.504469339039588e-10,1.2768998006277481e-12,8.491700341033311e-10,2.164234736766143e-08
515,8.18292028780583e-10,1.2286186043465749e-12,8.170634101762364e-10,2.082405533888085e-08
516,7.873528653941463e-10,1.1821630061028978e-12,7.861707023880434e-10,2.0036702473486706e-08
517,7.575834788583621e-10,1.1374639753119658e-12,7.564460148830501e-10,1.9279118994628344e-08
518,7.289396420743999e-10,1.0944550917007462e-12,7.278451869826992e-10,1.8550179352553944e-08
519,7.013788000340156e-10,1.0530724465968952e-12,7.003257275874187e-10,1.7848800552519928e-08
520,6.748600066061463e-10,1.0132545479508637e-12,6.738467520581955e-10,1.7173940545913783e-08
521,6.493438637130985e-10,9.749422289499423e-13,6.483689214841485e-10,1.6524596682200687e-08
522,6.247924628060117e-10,9.38078560088383e-13,6.238543842459233e-10,1.5899804219394676e-08
523,6.011693285526894e-10,9.026087645628818e-13,6.002667197881266e-10,1.5298634890841987e-08
524,5.784393646541756e-10,8.684801368676452e-13,5.77570884517308e-10,1.472019552618781e-08
525,5.565688017096109e-10,8.356419644680251e-13,5.557331597451429e-10,1.41636267244782e-08
526,5.355251470519514e-10,8.040454524362846e-13,5.34721101599515e-10,1.3628101577426248e-08
527,5.152771364800485e-10,7.736436509374598e-13,5.14503492829111e-10,1.3112824440946201e-08
528,4.957946878154147e-10,7.443913854575232e-13,4.950502964299572e-10,1.2617029753130784e-08
529,4.770488562146986e-10,7.162451896701304e-13,4.763326110250285e-10,1.2139980896916087e-08
530,4.590117911715078e-10,6.89163240842156e-13,4.5832262793066564e-10,1.168096910574458e-08
531,4.4165669514372073e-10,6.631052976819982e-13,4.4099358984603875e-10,1.123931241060086e-08
532,4.249577837448458e-10,6.380326405382659e-13,4.2431975110430753e-10,1.0814354626856014e-08
533,4.088902474403038e-10,6.139080138599563e-13,4.0827633942644386e-10,1.0405464379415712e-08
