t,f_total,f_target1,f_target2,survival
219,1.4394744990293252e-09,1.915526317806186e-18,1.439474497113799e-09,9.605889152708918e-09
220,1.252598919354134e-09,1.64884684837025e-18,1.2525989177052872e-09,8.353290233354785e-09
221,1.0898794896204078e-09,1.4193380541661728e-18,1.0898794882010697e-09,7.263410743734377e-09
222,9.482088007741031e-10,1.2218125621263244e-18,9.482087995522906e-10,6.315201942960275e-09
223,8.248769947458592e-10,1.0518078677081262e-18,8.248769936940513e-10,5.490324948214416e-09
224,7.175212183174315e-10,9.054849049296556e-19,7.175212174119465e-10,4.772803729896984e-09
225,6.240814580895431e-10,7.795408299137069e-19,6.240814573100023e-10,4.148722271807442e-09
226,5.427619575572228e-10,6.711340231401114e-19,5.427619568860888e-10,3.6059603142502183e-09
227,4.719975163926904e-10,5.778195960192427e-19,4.719975158148708e-10,3.133962797857528e-09
228,4.1042405897717696e-10,4.974939283271481e-19,4.1042405847968304e-10,2.7235387388803515e-09
229,3.5685293548223116e-10,4.2834697005479467e-19,3.568529350538842e-10,2.36668580339812e-09
230,3.102484856735381e-10,3.6882121910333834e-19,3.1024848530471686e-10,2.056437317724582e-09
231,2.697084542368654e-10,3.1757643911119206e-19,2.6970845391928893e-10,1.7867288634877167e-09
232,2.344468978107393e-10,2.73459313053962e-19,2.3444689753728e-10,1.5522819656769773e-09
233,2.0377926893761903e-10,2.354773411440273e-19,2.037792687021417e-10,1.3485026967393583e-09
234,1.7710940159214728e-10,2.0277638857408867e-19,1.7710940138937088e-10,1.1713932951472112e-09
235,1.5391815749524636e-10,1.746213720327606e-19,1.53918157320625e-10,1.0174751376519649e-09
236,1.3375352267748148e-10,1.503796455894116e-19,1.3375352252710183e-10,8.837216149744834e-10
237,1.162219702425195e-10,1.2950670814850158e-19,1.1622197011301279e-10,7.674996447319639e-10
238,1.0098092846581421e-10,1.115339076267652e-19,1.0098092835428031e-10,6.665187162661497e-10
239,8.773221365252342e-11,9.605786252630907e-20,8.773221355646556e-11,5.787865026136263e-10
240,7.621630493008958e-11,8.273136070818918e-20,7.621630484735822e-11,5.025701976835368e-10
241,6.62073536791314e-11,7.125552881227538e-20,6.620735360787587e-11,4.363628440044054e-10
242,5.750883388707807e-11,6.137309469171102e-20,5.7508833825704976e-11,3.7885401011732737e-10
243,4.994975158428151e-11,5.286259009696255e-20,4.994975153141892e-11,3.289042585330459e-10
244,4.338134190439066e-11,4.5533362224959715e-20,4.3381341858857295e-11,2.855229166286552e-10
245,3.7674191385660895e-11,3.922128113265021e-20,3.7674191346439616e-11,2.478487252429943e-10
246,3.271573106074964e-11,3.3785045822090845e-20,3.271573102696459e-11,2.1513299418224466e-10
247,2.8408052812407346e-11,2.910300539747916e-20,2.840805278330434e-11,1.8672494136983734e-10
248,2.4666007526610232e-11,2.5070423383993403e-20,2.466600750153981e-11,1.6205893384322712e-10
249,2.1415548862860942e-11,2.1597123350991436e-20,2.141554884126382e-11,1.4064338498036615e-10
250,1.8592291079745395e-11,1.860546262754283e-20,1.8592291061139932e-11,1.2205109390062077e-10
251,1.6140253386559885e-11,1.6028588333720343e-20,1.6140253370531296e-11,1.0591084051406088e-10
252,1.4010766812610802e-11,1.3808936346143684e-20,1.4010766798801865e-11,9.190007370145009e-11
