case,mode_index,decay_rate,coefficient,coefficient_sign
finite_encounter_supercritical,79,0.18786944951929582,5.885217405528418,1
finite_encounter_supercritical,80,0.1915608307262684,-1.7036467227122967,-1
finite_encounter_supercritical,81,0.1952185424091182,-3.372024007711999,-1
finite_encounter_supercritical,82,0.19650524495770952,99.14471363007013,1
finite_encounter_supercritical,83,0.19799564588803806,11.118102212485663,1
finite_encounter_supercritical,84,0.19907895457513625,-51.58779386616302,-1
finite_encounter_supercritical,85,0.2018452474451262,-81.61624790791569,-1
finite_encounter_supercritical,86,0.20340957026842926,105.83504965018973,1
finite_encounter_supercritical,87,0.20453003367527336,-177.3214129315996,-1
finite_encounter_supercritical,88,0.20656812096287325,-58.84546679849387,-1
finite_encounter_supercritical,89,0.2068081781370621,39.56004228320794,1
finite_encounter_supercritical,90,0.20756310816031856,-21.258801846161084,-1
finite_encounter_supercritical,91,0.21118409139835662,-39.66301494718861,-1
finite_encounter_supercritical,92,0.21433535992918704,-124.75829212293102,-1
finite_encounter_supercritical,93,0.21511993518612216,-3.975814387297192,-1
finite_encounter_supercritical,94,0.2167029163332162,273.77321848938874,1
finite_encounter_supercritical,95,0.21746591852102373,-287.247666922676,-1
finite_encounter_supercritical,96,0.21912998357283217,-107.51568961847964,-1
finite_encounter_supercritical,97,0.22027046015318283,70.75325239576469,1
finite_encounter_supercritical,98,0.22262889160166888,264.9213168364002,1
finite_encounter_supercritical,99,0.22602566398309168,-3.3167132391618432,-1
finite_encounter_supercritical,100,0.22677748585091337,-47.18155736667636,-1
finite_encounter_supercritical,101,0.2314738742797286,-15.29204770700656,-1
finite_encounter_supercritical,102,0.23297989044816741,-180.91472058414197,-1
finite_encounter_supercritical,103,0.23422334854921867,222.1035348896577,1
finite_encounter_supercritical,104,0.23551170793220808,68.33789851082666,1
finite_encounter_supercritical,105,0.23631544083629613,31.255287170060956,1
finite_encounter_supercritical,106,0.23705235799344973,-61.948607035701954,-1
finite_encounter_supercritical,107,0.2386140596067415,-9.928333348888543,-1
finite_encounter_supercritical,108,0.24506944591885646,171.22956340814744,1
finite_encounter_supercritical,109,0.24549895019533294,-188.36522178710896,-1
finite_encounter_supercritical,110,0.24847798836055282,-13.26238184994518,-1
finite_encounter_supercritical,111,0.24971144717283894,27.401403778769343,1
finite_encounter_supercritical,112,0.2501097832549965,-33.04187832352876,-1
finite_encounter_supercritical,113,0.25080094279345666,-11.858318448926708,-1
finite_encounter_supercritical,114,0.25282040645508297,-59.1570735678147,-1
finite_encounter_supercritical,115,0.2531415113125588,23.882315778686795,1
finite_encounter_supercritical,116,0.2554022138103041,-197.31455948567552,-1
finite_encounter_supercritical,117,0.25678233308127013,550.4263261725105,1
finite_encounter_supercritical,118,0.2577116035467862,11.736347148620158,1
finite_encounter_supercritical,119,0.2602176617891544,-328.2989495306484,-1
finite_encounter_supercritical,120,0.26271324468454166,252.18968694108494,1
finite_encounter_supercritical,121,0.2645629242328749,2.615373063670695,1
finite_encounter_supercritical,122,0.2648582521767688,-101.2606390775713,-1
finite_encounter_supercritical,123,0.2676563467497951,-4.396799492223651,-1
finite_encounter_supercritical,124,0.26820802673028216,-7.933646967078712,-1
finite_encounter_supercritical,125,0.2717318137585234,195.4384202016329,1
finite_encounter_supercritical,126,0.2727453610138513,-203.66246849205524,-1
finite_encounter_supercritical,127,0.2744459798580777,18.890760161162937,1
finite_encounter_supercritical,128,0.27528725052656405,-74.04988407242047,-1
finite_encounter_supercritical,129,0.276643700285192,-8.754781210007986,-1
finite_encounter_supercritical,130,0.2785169787314791,-214.45385695536842,-1
finite_encounter_supercritical,131,0.2834353582233872,26.160424262684636,1
finite_encounter_supercritical,132,0.2835039624842759,32.78337794858377,1
finite_encounter_supercritical,133,0.28531212858395494,47.35320892843638,1
finite_encounter_supercritical,134,0.2865029038810352,-24.992875289695167,-1
finite_encounter_supercritical,135,0.2876937696620553,127.50775506970581,1
finite_encounter_supercritical,136,0.2917432555191098,-1.7929339577960517,-1
finite_encounter_supercritical,137,0.2923407530194406,30.260094142669317,1
finite_encounter_supercritical,138,0.2936994202176337,57.387699241190724,1
finite_encounter_supercritical,139,0.29492100039132607,17.384968255067893,1
finite_encounter_supercritical,140,0.2959083969861426,-97.65576442334205,-1
finite_encounter_supercritical,141,0.2991432434190513,71.04978484294205,1
finite_encounter_supercritical,142,0.3014388467893091,29.061526789897293,1
finite_encounter_supercritical,143,0.3019199071182726,1.3750306286736405,1
