N,K,beta,window,class,prob,summary_file
300,4,0.01,peak2,class_C1pJ1p,0.0665774506523921,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K4_beta0.01/N300_K4_beta0.summary.csv
50,2,0.01,valley,class_C0J0,,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
50,2,0.01,valley,class_C0J1p,,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
50,2,0.01,valley,class_C1pJ0,,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
50,2,0.01,valley,class_C1pJ1p,,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
60,2,0.01,valley,class_C0J0,0.0433436532507739,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
60,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
60,2,0.01,valley,class_C1pJ0,0.956656346749226,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
60,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
70,2,0.01,valley,class_C0J0,0.0394207562349155,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
70,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
70,2,0.01,valley,class_C1pJ0,0.9605792437650844,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
70,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
80,2,0.01,valley,class_C0J0,0.0636132315521628,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
80,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
80,2,0.01,valley,class_C1pJ0,0.9363867684478372,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
80,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
90,2,0.01,valley,class_C0J0,0.0653907496012759,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
90,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
90,2,0.01,valley,class_C1pJ0,0.934609250398724,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
90,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
100,2,0.01,valley,class_C0J0,0.0652591170825335,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C1pJ0,0.9347408829174664,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
110,2,0.01,valley,class_C0J0,0.0811872544740288,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
110,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
110,2,0.01,valley,class_C1pJ0,0.9188127455259713,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
110,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
120,2,0.01,valley,class_C0J0,0.0851659336265493,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
120,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
120,2,0.01,valley,class_C1pJ0,0.9148340663734508,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
120,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
130,2,0.01,valley,class_C0J0,0.0826771653543307,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
130,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
130,2,0.01,valley,class_C1pJ0,0.9173228346456692,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
130,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
140,2,0.01,valley,class_C0J0,0.0892659535226853,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
140,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
140,2,0.01,valley,class_C1pJ0,0.9107340464773146,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
140,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
150,2,0.01,valley,class_C0J0,0.0924456709210072,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
150,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
150,2,0.01,valley,class_C1pJ0,0.9075543290789928,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
150,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
160,2,0.01,valley,class_C0J0,0.095085126887247,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
160,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
160,2,0.01,valley,class_C1pJ0,0.904914873112753,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
160,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
170,2,0.01,valley,class_C0J0,0.1058931860036832,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
170,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
170,2,0.01,valley,class_C1pJ0,0.8941068139963168,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
170,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
180,2,0.01,valley,class_C0J0,0.1062980030721966,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
180,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
180,2,0.01,valley,class_C1pJ0,0.8937019969278034,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
180,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
190,2,0.01,valley,class_C0J0,0.1032238982549541,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
190,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
190,2,0.01,valley,class_C1pJ0,0.8967761017450459,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
190,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
200,2,0.01,valley,class_C0J0,0.1183685111237878,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
200,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
200,2,0.01,valley,class_C1pJ0,0.8816314888762122,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
200,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
210,2,0.01,valley,class_C0J0,0.1151207873546078,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
210,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
210,2,0.01,valley,class_C1pJ0,0.8848792126453922,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
210,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
220,2,0.01,valley,class_C0J0,0.1099358974358974,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
220,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
220,2,0.01,valley,class_C1pJ0,0.8900641025641025,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
220,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
230,2,0.01,valley,class_C0J0,0.1268226517463547,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
230,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
230,2,0.01,valley,class_C1pJ0,0.8731773482536453,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
230,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
240,2,0.01,valley,class_C0J0,0.1223047013078826,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
240,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
240,2,0.01,valley,class_C1pJ0,0.8776952986921174,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
240,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
250,2,0.01,valley,class_C0J0,0.120073664825046,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
250,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
250,2,0.01,valley,class_C1pJ0,0.879926335174954,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
250,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
260,2,0.01,valley,class_C0J0,0.1293877551020408,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
260,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
260,2,0.01,valley,class_C1pJ0,0.8706122448979592,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
260,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
270,2,0.01,valley,class_C0J0,0.1288681644764731,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
270,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
270,2,0.01,valley,class_C1pJ0,0.8711318355235269,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
270,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
280,2,0.01,valley,class_C0J0,0.1316836058329651,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
280,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
280,2,0.01,valley,class_C1pJ0,0.8683163941670349,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
280,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
290,2,0.01,valley,class_C0J0,0.1380597014925373,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
