t,f_total,f_shortcut_no,f_shortcut_yes,survival,shortcut_share_inst,shortcut_share_cum
1448,2.9771210697033347e-09,9.518019684833336e-10,2.025319101220001e-09,2.8498825041899794e-07,0.6802945039187879,0.12081468479066469
1449,2.9437290610941367e-09,9.400205069841864e-10,2.0037085541099505e-09,2.8204452135790376e-07,0.6806701678466307,0.12081468643872803
1450,2.9107951293867555e-09,9.285968954319374e-10,1.982198233954818e-09,2.7913372622851705e-07,0.6809817063189969,0.12081468806925992
1451,2.8783158626410787e-09,9.175229848182563e-10,1.9607928778228224e-09,2.762554103658759e-07,0.681229222710687,0.1208146896823104
1452,2.8462876182827874e-09,9.067902985663396e-10,1.9394973197164477e-09,2.7340912274759313e-07,0.6814129771209062,0.12081469127793482
1453,2.814706529716148e-09,8.963900585051831e-10,1.918316471210965e-09,2.70594416217877e-07,0.6815333857929479,0.12081469285619381
1454,2.783568513356856e-09,8.863132108998983e-10,1.897255302456958e-09,2.6781084770452015e-07,0.6815910200711945,0.12081469441715355
1455,2.7528692760575405e-09,8.765504524742618e-10,1.8763188235832787e-09,2.650579784284626e-07,0.681586604893352,0.12081469596088573
1456,2.722604322898354e-09,8.670922563634281e-10,1.855512066534926e-09,2.6233537410556424e-07,0.6815210168180579,0.12081469748746758
1457,2.69276896531492e-09,8.579288979365615e-10,1.8348400673783583e-09,2.596426051402494e-07,0.6813952815902917,0.12081469899698197
1458,2.6633583295358665e-09,8.49050480431079e-10,1.8143078491047876e-09,2.569792468107135e-07,0.6812105712493295,0.12081470048951735
1459,2.6343673653021583e-09,8.40446960342192e-10,1.7939204049599665e-09,2.543448794454113e-07,0.6809682007863039,0.12081470196516783
1460,2.6057908548404974e-09,8.321081725135305e-10,1.773682682326967e-09,2.5173908859057083e-07,0.6806696243607531,0.12081470342403304
1461,2.5776234220631745e-09,8.240238548767856e-10,1.753599567186389e-09,2.4916146516850763e-07,0.6803164310878187,0.12081470486621816
1462,2.5498595419669265e-09,8.161836727905299e-10,1.7336758691763965e-09,2.466116056265407e-07,0.6799103404099909,0.12081470629183386
1463,2.52249355020359e-09,8.085772429306517e-10,1.7139163072729383e-09,2.440891120763371e-07,0.6794531970694665,0.12081470770099619
1464,2.495519652795602e-09,8.011941566871668e-10,1.6943254961084354e-09,2.4159359242354156e-07,0.6789469656992563,0.12081470909382654
1465,2.468931935969767e-09,7.940240030245429e-10,1.674907932945224e-09,2.3912466048757176e-07,0.6783937250531535,0.1208147104704515
1466,2.442724376083055e-09,7.870563907650855e-10,1.6556679853179694e-09,2.366819361114887e-07,0.6777956618965164,0.12081471183100279
1467,2.41689084961468e-09,7.802809702573629e-10,1.6366098793573171e-09,2.3426504526187402e-07,0.6771550645815215,0.12081471317561701
1468,2.39142514319914e-09,7.736874543941243e-10,1.6177376888050159e-09,2.318736201186749e-07,0.676474316332093,0.12081471450443566
1469,2.3663209636754785e-09,7.672656389466353e-10,1.5990553247288432e-09,2.2950729915499942e-07,0.6757558882650969,0.12081471581760489
1470,2.341571948128551e-09,7.610054221848576e-10,1.5805665259436935e-09,2.2716572720687086e-07,0.6750023321755823,0.12081471711527536
1471,2.3171716738987437e-09,7.548968237553878e-10,1.5622748501433561e-09,2.248485555329721e-07,0.6742162731148701,0.12081471839760206
1472,2.293113668537206e-09,7.489300027915851e-10,1.5441836657456213e-09,2.225554418644349e-07,0.6734004017911015,0.12081471966474414
1473,2.269391419684368e-09,7.430952752327946e-10,1.5262961444515733e-09,2.2028605044475054e-07,0.6725574668224726,0.12081472091686465
1474,2.245998384850238e-09,7.373831303320701e-10,1.508615254518168e-09,2.1804005205990028e-07,0.6716902668737946,0.12081472215413053
1475,2.2229280010757307e-09,7.317842463342518e-10,1.4911437547414791e-09,2.1581712405882456e-07,0.670801642707221,0.12081472337671212
1476,2.2001736944550653e-09,7.26289505308716e-10,1.4738841891463493e-09,2.136169503643695e-07,0.6698944691779882,0.12081472458478319
1477,2.1777288895000916e-09,7.208900071235126e-10,1.4568388823765791e-09,2.114392214748694e-07,0.6689716472058208,0.1208147257785206
1478,2.1555870183282415e-09,7.155770825500099e-10,1.4400099357782317e-09,2.0928363445654116e-07,0.6680360957522498,0.12081472695810413
1479,2.1337415296566685e-09,7.103423054894998e-10,1.4233992241671687e-09,2.0714989292688452e-07,0.6670907438335336,0.12081472812371619
1480,2.1121858975860213e-09,7.051775043155401e-10,1.4070083932704814e-09,2.0503770702929848e-07,0.666138522598094,0.12081472927554167
1481,2.090913630158212e-09,7.000747723280651e-10,1.390838857830147e-09,2.0294679339914026e-07,0.6651823574964726,0.12081473041376758
1482,2.069918277673432e-09,6.950264773175144e-10,1.3748918003559176e-09,2.0087687512146683e-07,0.6642251605707268,0.12081473153858299
1483,2.049193440752637e-09,6.900252702393916e-10,1.3591681705132452e-09,1.988276816807142e-07,0.6632698228889723,0.12081473265017863
1484,2.0287327781326297e-09,6.850640930017725e-10,1.3436686851308573e-09,1.9679894890258156e-07,0.6623192071494268,0.12081473374874672
1485,2.008530014181841e-09,6.801361853703236e-10,1.3283938288115175e-09,1.9479041888839973e-07,0.6613761404768593,0.12081473483448074
1486,1.988578946125864e-09,6.7523509099738e-10,1.313343855128484e-09,1.9280183994227387e-07,0.660443407432796,0.12081473590757516
1487,1.968873450972738e-09,6.703546625835417e-10,1.2985187883891962e-09,1.9083296649130111e-07,0.6595237432591986,0.12081473696822524
1488,1.94940749212897e-09,6.654890661821046e-10,1.2839184259468655e-09,1.8888355899917216e-07,0.6586198273736414,0.1208147380166267
1489,1.9301751256982063e-09,6.606327846584027e-10,1.2695423410398037e-09,1.8695338387347393e-07,0.6577342771322728,0.12081473905297564
1490,1.9111705064554456e-09,6.557806203178602e-10,1.2553898861375855e-09,1.8504221336701853e-07,0.6568696418750704,0.12081474007746816
1491,1.892387893490627e-09,6.509276967181567e-10,1.2414601967724705e-09,1.8314982547352786e-07,0.6560283972661228,0.12081474109030019
1492,1.8738216555163634e-09,6.460694596824742e-10,1.2277521958338894e-09,1.8127600381801148e-07,0.65521293993988,0.12081474209166727
1493,1.8554662758355211e-09,6.412016775322495e-10,1.2142645983032715e-09,1.7942053754217599e-07,0.6544255824625458,0.12081474308176438
1494,1.837316356965275e-09,6.363204405592513e-10,1.2009959164060238e-09,1.7758322118521073e-07,0.6536685486160522,0.12081474406078556
1495,1.8193666249151588e-09,6.314221597580988e-10,1.18794446515706e-09,1.7576385456029555e-07,0.6529439690103452,0.12081474502892388
1496,1.8016119331175276e-09,6.265035648415666e-10,1.175108368275961e-09,1.73962242627178e-07,0.6522538770280799,0.12081474598637112
1497,1.784047266009711e-09,6.215617015621467e-10,1.1624855644475643e-09,1.7217819536116832e-07,0.6516002051042277,0.12081474693331763
1498,1.766667742267991e-09,6.16593928364401e-10,1.15007381390359e-09,1.7041152761890033e-07,0.6509847813416021,0.1208147478699521
1499,1.7494686176943736e-09,6.115979123935961e-10,1.1378707053007774e-09,1.6866205900120594e-07,0.6504093264618707,0.12081474879646135
1500,1.7324452877579055e-09,6.06571624886995e-10,1.1258736628709106e-09,1.6692961371344804e-07,0.6498754510902868,0.12081474971303022
1501,1.7155932897930984e-09,6.015133359749768e-10,1.1140799538181217e-09,1.6521402042365497e-07,0.6493846533711265,0.12081475061984134
1502,1.6989083048587544e-09,5.964216089198596e-10,1.1024866959388947e-09,1.635151121187962e-07,0.6489383169096665,0.12081475151707499
1503,1.6823861592612308e-09,5.912952938209362e-10,1.0910908654402946e-09,1.6183272595953496e-07,0.6485377090354894,0.12081475240490895
1504,1.6660228257468697e-09,5.861335208147605e-10,1.0798893049321091e-09,1.6016670313378805e-07,0.6481839793809548,0.12081475328351825
1505,1.649814424369003e-09,5.809356928001889e-10,1.068878731568814e-09,1.5851688870941906e-07,0.6478781587678404,0.1208147541530752
1506,1.6337572230355696e-09,5.757014777180519e-10,1.0580557453175176e-09,1.568831314863835e-07,0.6476211583944024,0.12081475501374911
1507,1.6178476377440018e-09,5.704308004156211e-10,1.0474168373283806e-09,1.5526528384863953e-07,0.6474137693144856,0.1208147558657062
1508,1.6020822325106165e-09,5.651238341262541e-10,1.0369583983843624e-09,1.5366320161612889e-07,0.6472566621997606,0.12081475670910956
1509,1.5864577190022805e-09,5.59780991594734e-10,1.0266767274075466e-09,1.5207674389712662e-07,0.6471503873757324,0.1208147575441189
1510,1.5709709558786522e-09,5.544029158788707e-10,1.0165680399997813e-09,1.5050577294124795e-07,0.6470953751218205,0.12081475837089059
1511,1.5556189478537545e-09,5.489904708579232e-10,1.0066284769958313e-09,1.489501539933942e-07,0.6470919362255451,0.12081475918957746
1512,1.5403988444861156e-09,5.435447314783023e-10,9.968541130078132e-10,1.4740975514890805e-07,0.6471402627806881,0.12081476000032879
1513,1.5253079387070823e-09,5.380669737668549e-10,9.872409649402274e-10,1.4588444721020098e-07,0.6472404292192014,0.12081476080329015
1514,1.5103436650973328e-09,5.325586646418023e-10,9.777850004555305e-10,1.4437410354510366e-07,0.6473923935666112,0.12081476159860347
1515,1.4955035979219204e-09,5.270214515510983e-10,9.68482146370822e-10,1.4287859994718175e-07,0.6475959989107202,0.12081476238640682
1516,1.4807854489345209e-09,5.214571519676204e-10,9.593282969669004e-10,1.4139781449824725e-07,0.647850975073514,0.12081476316683447
1517,1.4661870649618045e-09,5.158677427701754e-10,9.50319322191629e-10,1.3993162743328542e-07,0.6481569404763408,0.12081476394001686
1518,1.45170642527912e-09,5.102553495388251e-10,9.414510757402948e-10,1.384799210080063e-07,0.6485134041886477,0.12081476470608046
1519,1.4373416387888643e-09,5.046222357924884e-10,9.327194029963758e-10,1.3704257936921743e-07,0.6489197681508105,0.12081476546514787
1520,1.4230909410131006e-09,4.989707921961932e-10,9.241201488169075e-10,1.3561948842820434e-07,0.6493753295618796,0.12081476621733774
1521,1.4089526909121246e-09,4.933035257646985e-10,9.15649165147426e-10,1.3421053573729222e-07,0.6498792834233881,0.1208147669627647
1522,1.3949253675407886e-09,4.876230490885215e-10,9.073023184522672e-10,1.3281561036975143e-07,0.6504307252307081,0.12081476770153952
1523,1.3810075665544703e-09,4.819320696076592e-10,8.99075496946811e-10,1.3143460280319695e-07,0.6510286538037946,0.12081476843376902
1524,1.3671979965766247e-09,4.762333789575256e-10,8.909646176190992e-10,1.3006740480662032e-07,0.6516719742495358,0.12081476915955602
1525,1.35349547543987e-09,4.70529842410796e-10,8.829656330290741e-10,1.2871390933118047e-07,0.6523595010482918,0.1208147698789995
1526,1.3398989263125482e-09,4.648243884380018e-10,8.750745378745465e-10,1.2737401040486793e-07,0.6530899612575884,0.12081477059219456
1527,1.3264073737226588e-09,4.5911999840882944e-10,8.672873753138294e-10,1.2604760303114525e-07,0.6538619978262971,0.12081477129923242
1528,1.313019939490995e-09,4.5341969645515996e-10,8.596002430358352e-10,1.2473458309165424e-07,0.6546741730129914,0.12081477200020053
1529,1.2997358385852202e-09,4.477265395159401e-10,8.520092990692801e-10,1.2343484725306903e-07,0.6555249719025241,0.12081477269518262
1530,1.2865543749064922e-09,4.420436075830101e-10,8.445107673234822e-10,1.2214829287816256e-07,0.6564128060151845,0.1208147733842587
1531,1.273474937020105e-09,4.363739941660176e-10,8.371009428540874e-10,1.2087481794114244e-07,0.6573360170031141,0.12081477406750513
1532,1.260496993841438e-09,4.3072079699354763e-10,8.297761968478903e-10,1.19614320947301e-07,0.6582928804289323,0.12081477474499475
1533,1.2476200902883224e-09,4.2508710896657067e-10,8.225329813217517e-10,1.1836670085701269e-07,0.6592816096217768,0.12081477541679686
1534,1.234843842910702e-09,4.1947600937927694e-10,8.15367833531425e-10,1.1713185701410199e-07,0.6603003596061892,0.12081477608297739
1535,1.2221679355082447e-09,4.138905554213233e-10,8.082773800869215e-10,1.1590968907859375e-07,0.6613472310994604,0.12081477674359889
1536,1.209592114746299e-09,4.083337739744665e-10,8.012583407718323e-10,1.1470009696384744e-07,0.6624202745732094,0.12081477739872071
1537,1.1971161857803127e-09,4.0280865371550404e-10,7.943075320648086e-10,1.1350298077806712e-07,0.6635174943750823,0.12081477804839899
1538,1.184740007898553e-09,3.973181375363891e-10,7.874218703621641e-10,1.1231824077016857e-07,0.6646368529065404,0.12081477869268682
1539,1.172463490192643e-09,3.9186511529133044e-10,7.805983749013126e-10,1.1114577727997593e-07,0.6657762748527507,0.12081477933163437
1540,1.1602865872651186e-09,3.8645241687964164e-10,7.738341703854769e-10,1.0998549069271079e-07,0.6669336514605941,0.12081477996528885
1541,1.148209294982879e-09,3.8108280567205977e-10,7.671264893108192e-10,1.0883728139772792e-07,0.6681068448607689,0.12081478059369476
1542,1.1362316462850382e-09,3.7575897228722027e-10,7.604726739978179e-10,1.0770104975144288e-07,0.6692936924299006,0.12081478121689392
1543,1.1243537070533508e-09,3.704835287239519e-10,7.538701783293989e-10,1.0657669604438954e-07,0.6704920111884575,0.1208147818349256
1544,1.1125755720529862e-09,3.6525900285404787e-10,7.473165691989383e-10,1.0546412047233655e-07,0.6716996022301194,0.12081478244782666
1545,1.1008973609510826e-09,3.60087833279174e-10,7.408095276719086e-10,1.0436322311138546e-07,0.6729142551780772,0.12081478305563156
1546,1.0893192144200902e-09,3.5497236455459974e-10,7.343468498654905e-10,1.0327390389696539e-07,0.6741337526635177,0.12081478365837262
1547,1.0778412903325498e-09,3.499148427814831e-10,7.279264475510666e-10,1.0219606260663283e-07,0.6753558748213081,0.12081478425607996
1548,1.0664637600535362e-09,3.4491741156850016e-10,7.21546348485036e-10,1.0112959884657929e-07,0.676578403797626,0.12081478484878178
1549,1.0551868048366048e-09,3.3998210836270365e-10,7.152046964739011e-10,1.000744120417427e-07,0.6777991282639761,0.12081478543650437
1550,1.0440106123286667e-09,3.3511086114860444e-10,7.088997511800622e-10,9.903040142941403e-08,0.6790158479317184,0.12081478601927224
1551,1.0329353731888133e-09,3.3030548551360623e-10,7.02629887675207e-10,9.799746605622521e-08,0.6802263780608966,0.12081478659710831
1552,1.0219612778257046e-09,3.255676820770928e-10,6.963935957486119e-10,9.697550477839949e-08,0.6814285539567985,0.12081478717003394
1553,1.0110885132577227e-09,3.2089903427966087e-10,6.901894789780618e-10,9.596441626514177e-08,0.6826202354473145,0.12081478773806902
1554,1.0003172600996816e-09,3.163010065282136e-10,6.840162535714679e-10,9.49640990050421e-08,0.683799311333792,0.12081478830123221
1555,9.896476896794886e-10,3.117749426918867e-10,6.77872746987602e-10,9.397445131536261e-08,0.6849637038077062,0.12081478885954093
1556,9.790799612877363e-10,3.073220649430685e-10,6.717578963446677e-10,9.299537135407488e-08,0.686111372825093,0.12081478941301155
1557,9.686142195628115e-10,3.029434729370888e-10,6.656707466257227e-10,9.202675713451207e-08,0.6872403204303322,0.12081478996165942
1558,9.582505920137141e-10,2.986401433235132e-10,6.596104486902011e-10,9.106850654249833e-08,0.6883485950204985,0.12081479050549908
1559,9.47989186682382e-10,2.9441292958135923e-10,6.535762571010226e-10,9.012051735581596e-08,0.6894342955411784,0.12081479104454428
1560,9.378300899469389e-10,2.9026256216997844e-10,6.475675277769605e-10,8.918268726586902e-08,0.6904955756043176,0.12081479157880812
1561,9.277733644669095e-10,2.8618964898680365e-10,6.415837154801058e-10,8.825491390140212e-08,0.6915306475183778,0.12081479210830312
1562,9.178190472710651e-10,2.821946761226535e-10,6.356243711484117e-10,8.733709485413106e-08,0.6925377862208266,0.12081479263304143
1563,9.079671479882196e-10,2.782780089048161e-10,6.296891390834035e-10,8.642912770614283e-08,0.6935153331027494,0.12081479315303474
1564,8.982176472209256e-10,2.744398932176983e-10,6.237777540032273e-10,8.55309100589219e-08,0.6944616997151949,0.12081479366829456
1565,8.885704950616973e-10,2.706804570904269e-10,6.178900379712705e-10,8.464233956386021e-08,0.6953753713467243,0.12081479417883219
1566,8.790256097510374e-10,2.669997125404249e-10,6.120258972106125e-10,8.376331395410917e-08,0.6962549104615439,0.12081479468465883
1567,8.695828764762422e-10,2.6339755766166104e-10,6.061853188145812e-10,8.289373107763293e-08,0.6970989599875622,0.12081479518578572
1568,8.602421463096346e-10,2.5987377894597554e-10,6.00368367363659e-10,8.20334889313233e-08,0.6979062464437346,0.12081479568222415
1569,8.510032352845865e-10,2.5642805382563135e-10,5.945751814589552e-10,8.11824856960387e-08,0.698675582896135,0.12081479617398559
1570,8.41865923607406e-10,2.530599534250191e-10,5.888059701823869e-10,8.03406197724313e-08,0.699405871732337,0.12081479666108175
1571,8.328299550028842e-10,2.497689455092564e-10,5.830610094936277e-10,7.950778981742842e-08,0.7000961072438954,0.12081479714352462
1572,8.238950361910492e-10,2.465543976172716e-10,5.773406385737776e-10,7.868389478123736e-08,0.7007453780069878,0.12081479762132658
1573,8.150608364924183e-10,2.434155803668435e-10,5.716452561255747e-10,7.786883394474494e-08,0.7013528690516246,0.12081479809450046
1574,8.063269875588063e-10,2.403516709189822e-10,5.65975316639824e-10,7.706250695718614e-08,0.7019178638102409,0.12081479856305959
