t,f_total,f_a,f_b
4388,4.075479082679778e-12,3.0755658151670785e-24,4.075479082676703e-12
4389,4.05444820316455e-12,3.059694810563283e-24,4.05444820316149e-12
4390,4.033525850311955e-12,3.043905706052452e-24,4.033525850308911e-12
4391,4.0127114640861295e-12,3.0281980789997682e-24,4.012711464083101e-12
4392,3.9920044873411956e-12,3.0125715089513712e-24,3.992004487338183e-12
4393,3.971404365806349e-12,2.9970255776231073e-24,3.971404365803352e-12
4394,3.950910548071024e-12,2.9815598688893302e-24,3.950910548068043e-12
4395,3.930522485570128e-12,2.966173968771762e-24,3.930522485567162e-12
4396,3.9102396325693645e-12,2.9508674654284136e-24,3.910239632566414e-12
4397,3.890061446150619e-12,2.9356399491425586e-24,3.890061446147683e-12
4398,3.869987386197433e-12,2.9204910123117693e-24,3.8699873861945126e-12
4399,3.850016915380541e-12,2.905420249437001e-24,3.850016915377636e-12
4400,3.830149499143492e-12,2.8904272571117437e-24,3.830149499140602e-12
4401,3.810384605688334e-12,2.8755116340112173e-24,3.810384605685458e-12
4402,3.7907217059613844e-12,2.860672980881634e-24,3.790721705958524e-12
4403,3.771160273639073e-12,2.8459109005295107e-24,3.771160273636227e-12
4404,3.751699785113841e-12,2.8312249978110334e-24,3.75169978511101e-12
4405,3.732339719480138e-12,2.8166148796214833e-24,3.732339719477321e-12
4406,3.713079558520468e-12,2.8020801548847138e-24,3.713079558517666e-12
4407,3.69391878669153e-12,2.787620434542682e-24,3.693918786688742e-12
4408,3.674856891110405e-12,2.773235331545033e-24,3.674856891107632e-12
4409,3.6558933615408364e-12,2.7589244608387405e-24,3.655893361538078e-12
4410,3.637027690379573e-12,2.7446874393578028e-24,3.637027690376828e-12
4411,3.6182593726427707e-12,2.7305238860129826e-24,3.6182593726400404e-12
4412,3.5995879059524923e-12,2.716433421681612e-24,3.5995879059497757e-12
4413,3.581012790523243e-12,2.7024156691974393e-24,3.5810127905205404e-12
4414,3.5625335291486054e-12,2.6884702533405385e-24,3.562533529145917e-12
4415,3.544149627187922e-12,2.6745968008272597e-24,3.5441496271852474e-12
4416,3.5258605925530626e-12,2.6607949403002416e-24,3.5258605925504017e-12
4417,3.5076659356952436e-12,2.6470643023184686e-24,3.5076659356925964e-12
4418,3.489565169591931e-12,2.6334045193473837e-24,3.4895651695892974e-12
4419,3.4715578097338024e-12,2.619815225749048e-24,3.4715578097311827e-12
4420,3.4536433741117738e-12,2.6062960577723537e-24,3.4536433741091674e-12
4421,3.435821383204103e-12,2.592846653543291e-24,3.43582138320151e-12
4422,3.4180913599635524e-12,2.5794666530552554e-24,3.418091359960973e-12
4423,3.4004528298046173e-12,2.5661556981594166e-24,3.4004528298020514e-12
4424,3.3829053205908255e-12,2.5529134325551286e-24,3.3829053205882725e-12
4425,3.3654483626220946e-12,2.5397395017803926e-24,3.365448362619555e-12
4426,3.3480814886221695e-12,2.526633553202371e-24,3.3480814886196427e-12
4427,3.3308042337260995e-12,2.5135952360079444e-24,3.330804233723586e-12
4428,3.3136161354678107e-12,2.500624201194325e-24,3.31361613546531e-12
4429,3.296516733767715e-12,2.4877201015597125e-24,3.2965167337652273e-12
4430,3.2795055709204013e-12,2.4748825916939994e-24,3.279505570917926e-12
4431,3.262582191582382e-12,2.4621113279695273e-24,3.26258219157992e-12
4432,3.2457461427599036e-12,2.449405968531887e-24,3.2457461427574543e-12
4433,3.228996973796824e-12,2.4367661732907702e-24,3.2289969737943874e-12
4434,3.2123342363625474e-12,2.424191603910863e-24,3.2123342363601232e-12
4435,3.1957574844400225e-12,2.4116819238027904e-24,3.195757484437611e-12
4436,3.1792662743138088e-12,2.3992367981141096e-24,3.1792662743114096e-12
4437,3.162860164558193e-12,2.3868558937203404e-24,3.162860164555806e-12
4438,3.146538716025378e-12,2.374538879216055e-24,3.1465387160230035e-12
4439,3.1303014918337246e-12,2.3622854249060025e-24,3.130301491831362e-12
4440,3.114148057356059e-12,2.3500952027962847e-24,3.114148057353709e-12
4441,3.0980779802080415e-12,2.3379678865855774e-24,3.0980779802057034e-12
4442,3.0820908302365863e-12,2.3259031516563962e-24,3.0820908302342603e-12
4443,3.0661861795083546e-12,2.3139006750664064e-24,3.0661861795060406e-12
4444,3.0503636022982927e-12,2.3019601355397755e-24,3.050363602295991e-12
4445,3.0346226750782455e-12,2.2900812134585814e-24,3.0346226750759554e-12
4446,3.0189629765056076e-12,2.2782635908542493e-24,3.0189629765033293e-12
4447,3.003384087412058e-12,2.2665069513990432e-24,3.0033840874097913e-12
4448,2.987885590792329e-12,2.254810980397599e-24,2.987885590790074e-12
4449,2.972467071793051e-12,2.2431753647784992e-24,2.972467071790808e-12
4450,2.9571281177016478e-12,2.2315997930858957e-24,2.9571281176994163e-12
4451,2.9418683179352835e-12,2.22008395547117e-24,2.9418683179330633e-12
4452,2.926687264029878e-12,2.2086275436846386e-24,2.9266872640276697e-12
4453,2.9115845496291717e-12,2.1972302510673052e-24,2.9115845496269745e-12
4454,2.896559770473847e-12,2.18589177254265e-24,2.896559770471661e-12
4455,2.88161252439071e-12,2.174611804608463e-24,2.8816125243885355e-12
4456,2.8667424112819226e-12,2.1633900453287205e-24,2.8667424112797593e-12
4457,2.851949033114295e-12,2.1522261943255054e-24,2.8519490331121425e-12
4458,2.83723199390863e-12,2.141119952770962e-24,2.8372319939064888e-12
4459,2.8225908997291235e-12,2.1300710233792997e-24,2.8225908997269933e-12
4460,2.8080253586728234e-12,2.1190791103988365e-24,2.808025358670704e-12
4461,2.793534980859132e-12,2.108143919604081e-24,2.7935349808570237e-12
4462,2.779119378419378e-12,2.097265158287856e-24,2.7791193784172806e-12
4463,2.7647781654864294e-12,2.0864425352534638e-24,2.764778165484343e-12
4464,2.750510958184365e-12,2.075675760806893e-24,2.7505109581822896e-12
4465,2.7363173746182023e-12,2.064964546749061e-24,2.736317374616137e-12
4466,2.7221970348636697e-12,2.0543086063681035e-24,2.7221970348616155e-12
4467,2.708149560957042e-12,2.0437076544316963e-24,2.7081495609549983e-12
4468,2.6941745768850225e-12,2.033161407179423e-24,2.6941745768829893e-12
4469,2.680271708574675e-12,2.022669582315178e-24,2.6802717085726523e-12
4470,2.6664405838834125e-12,2.0122318989996083e-24,2.6664405838814003e-12
4471,2.6526808325890376e-12,2.0018480778426e-24,2.652680832587036e-12
4472,2.638992086379831e-12,1.991517840895797e-24,2.6389920863778393e-12
4473,2.625373978844691e-12,1.9812409116451627e-24,2.62537397884271e-12
4474,2.6118261454633307e-12,1.9710170150035754e-24,2.6118261454613597e-12
4475,2.5983482235965147e-12,1.960845877303468e-24,2.598348223594554e-12
4476,2.584939852476356e-12,1.9507272262894998e-24,2.584939852474405e-12
4477,2.5716006731966575e-12,1.9406607911112718e-24,2.5716006731947167e-12
4478,2.5583303287033072e-12,1.930646302316075e-24,2.5583303287013766e-12
4479,2.5451284637847185e-12,1.9206834918416774e-24,2.545128463782798e-12
4480,2.531994725062322e-12,1.9107720930091492e-24,2.531994725060411e-12
4481,2.518928760981108e-12,1.9009118405157235e-24,2.518928760979207e-12
4482,2.5059302218002155e-12,1.8911024704276977e-24,2.5059302217983245e-12
4483,2.49299875958357e-12,1.8813437201733632e-24,2.4929987595816887e-12
4484,2.4801340281905727e-12,1.871635328535983e-24,2.480134028188701e-12
4485,2.4673356832668307e-12,1.8619770356467964e-24,2.4673356832649688e-12
4486,2.4546033822349437e-12,1.852368582978062e-24,2.4546033822330914e-12
4487,2.4419367842853315e-12,1.842809713336139e-24,2.4419367842834886e-12
4488,2.4293355503671128e-12,1.833300170854603e-24,2.4293355503652795e-12
4489,2.416799343179029e-12,1.8238397009873963e-24,2.416799343177205e-12
4490,2.4043278271604165e-12,1.8144280505020143e-24,2.404327827158602e-12
4491,2.391920668482222e-12,1.8050649674727275e-24,2.391920668480417e-12
4492,2.3795775350380706e-12,1.795750201273837e-24,2.379577535036275e-12
4493,2.367298096435373e-12,1.786483502572968e-24,2.3672980964335865e-12
4494,2.3550820239864833e-12,1.7772646233243924e-24,2.355082023984706e-12
4495,2.3429289906999e-12,1.7680933167623924e-24,2.3429289906981317e-12
4496,2.330838671271514e-12,1.7589693373946546e-24,2.330838671269755e-12
4497,2.318810742075901e-12,1.749892440995696e-24,2.3188107420741508e-12
4498,2.3068448811576584e-12,1.7408623846003296e-24,2.3068448811559176e-12
4499,2.2949407682227876e-12,1.7318789264971604e-24,2.2949407682210557e-12
4500,2.2830980846301214e-12,1.722941826222114e-24,2.2830980846283984e-12
4501,2.271316513382793e-12,1.7140508445520004e-24,2.2713165133810787e-12
4502,2.2595957391197507e-12,1.7052057434981117e-24,2.2595957391180454e-12
4503,2.24793544810732e-12,1.69640628629985e-24,2.2479354481056235e-12
4504,2.2363353282308025e-12,1.6876522374183916e-24,2.236335328229115e-12
4505,2.2247950689861223e-12,1.6789433625303804e-24,2.2247950689844433e-12
4506,2.213314361471513e-12,1.6702794285216566e-24,2.2133143614698428e-12
4507,2.2018928983792528e-12,1.661660203481018e-24,2.201892898377591e-12
4508,2.190530373987436e-12,1.653085456694008e-24,2.190530373985783e-12
4509,2.1792264841517896e-12,1.6445549586367457e-24,2.179226484150145e-12
4510,2.167980926297533e-12,1.6360684809697779e-24,2.1679809262958967e-12
