t,f_total,f_a,f_b
4298,6.265944208821593e-05,6.265944208821593e-05,0.0
4299,6.263587144086894e-05,6.263587144086894e-05,0.0
4300,6.261230548012835e-05,6.261230548012835e-05,0.0
4301,6.258874416058087e-05,6.258874416058087e-05,0.0
4302,6.25651874370999e-05,6.25651874370999e-05,0.0
4303,6.254163526484555e-05,6.254163526484555e-05,0.0
4304,6.251808759926453e-05,6.251808759926453e-05,0.0
4305,6.249454439608995e-05,6.249454439608995e-05,0.0
4306,6.247100561134135e-05,6.247100561134135e-05,0.0
4307,6.244747120132447e-05,6.244747120132447e-05,0.0
4308,6.242394112263116e-05,6.242394112263116e-05,0.0
4309,6.240041533213929e-05,6.240041533213929e-05,0.0
4310,6.237689378701253e-05,6.237689378701253e-05,0.0
4311,6.235337644470033e-05,6.235337644470033e-05,0.0
4312,6.232986326293765e-05,6.232986326293765e-05,0.0
4313,6.230635419974493e-05,6.230635419974493e-05,0.0
4314,6.228284921342779e-05,6.228284921342779e-05,0.0
4315,6.225934826257701e-05,6.225934826257701e-05,0.0
4316,6.223585130606824e-05,6.223585130606824e-05,0.0
4317,6.221235830306196e-05,6.221235830306196e-05,0.0
4318,6.218886921300314e-05,6.218886921300314e-05,0.0
4319,6.216538399562119e-05,6.216538399562119e-05,0.0
4320,6.214190261092967e-05,6.214190261092967e-05,0.0
4321,6.211842501922618e-05,6.211842501922618e-05,0.0
4322,6.20949511810921e-05,6.20949511810921e-05,0.0
4323,6.207148105739235e-05,6.207148105739235e-05,0.0
